# commit=0c3c0d9
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=512 chunk=16 density=50 scheme=3 seed=9999
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,15.7,10,680.128,34.3,2,1024
1,13.7,8.9,679.84,24.4,2,1024
2,17.5,11.5,683.104,31.2,2,1024
3,15.1,9.4,680.96,26.2,2,1024
4,14.9,9.3,680.416,26.1,2,1024
5,17.6,11.2,679.872,30.8,2,1024
6,13.9,8.5,680.224,23.8,2,1024
7,10.7,6.7,679.456,18.5,2,1024
8,14.9,9.7,682.528,26,2,1024
9,14.6,9.1,680.16,25.1,2,1024
10,15.3,10.9,679.872,27.5,2,1024
11,14.8,9.6,680.032,25.8,2,1024
12,17.3,10.3,680.16,29.1,2,1024
13,14.7,9.3,681.664,25.1,2,1024
14,37,23.7,679.872,64.7,2,1024
15,15.3,9.5,679.968,26.2,2,1024
16,15.3,9.7,680.512,26.4,2,1024
17,15.3,9.7,679.84,26.2,2,1024
18,13.7,9,680.576,24,2,1024
19,15.1,9.7,683.904,26.1,2,1024
20,14.8,9.6,680.704,25.8,2,1024
21,14.9,9.5,679.968,25.5,2,1024
22,15.2,9.6,679.616,26.1,2,1024
23,14.9,9.5,680,25.6,2,1024
24,13.2,8.5,679.968,22.9,2,1024
25,14.6,9.2,681.824,25.1,2,1024
26,14.8,9.4,680.864,25.6,2,1024
27,14.5,9.3,679.616,25.2,2,1024
28,14.6,9.2,680.48,25.1,2,1024
29,14.6,9.1,680.256,24.9,2,1024
30,13,8.3,680.352,22.3,2,1024
31,35.8,23.9,680.704,63.7,2,1024
32,14.9,9,680.352,25.2,2,1024
33,17.7,11.9,680.288,31,2,1024
34,12.8,8.1,680.224,22.1,2,1024
35,13.5,8.4,681.12,23,2,1024
36,14.6,9.2,680.16,25,2,1024
37,14.8,9.3,680.672,25.4,2,1024
38,14.7,9.3,679.488,25.2,2,1024
39,11.5,7,680.16,19.5,2,1024
40,8.9,5.8,680.064,15.4,2,1024
41,8.4,5.4,680.256,14.3,2,1024
42,14.3,9.1,681.248,24.6,2,1024
43,16.5,10.3,680.384,28.2,2,1024
44,17.2,10.3,680.512,28.9,2,1024
45,15,10,680.576,26.2,2,1024
46,14.5,9,680.128,24.7,2,1024
47,17.1,9.7,680.704,28.2,2,1024
48,14.4,8.2,682.56,24,2,1024
49,17.2,10.6,680.064,29.2,2,1024
50,15.6,9.8,680.224,26.7,2,1024
51,12.4,8.2,679.52,21.6,2,1024
52,14.6,9,680.224,24.9,2,1024
53,10.6,6.8,679.904,18.4,2,1024
54,18.2,12.8,682.72,32.4,2,1024
55,14.8,28.4,679.648,44.6,2,1024
56,14.6,9.5,679.936,25.4,2,1024
57,15.1,9.4,680.288,25.5,2,1024
58,14.6,9.2,680.192,25,2,1024
59,12.6,7.8,681.856,21.3,2,1024
60,34.6,21.2,681.024,60,2,1024
61,15,9.5,680.256,25.9,2,1024
62,14.6,9,680.128,24.8,2,1024
63,11.3,6.8,679.872,19,2,1024
64,9.4,5.6,679.616,15.7,2,1024
65,15,9.6,682.88,25.9,2,1024
66,14.6,9.4,680.032,25.3,2,1024
67,14.8,9.3,680.256,25.4,2,1024
68,14.8,9.4,680.352,25.5,2,1024
69,10.3,6.6,680.128,17.6,2,1024
70,28.3,18.4,680.128,50.1,2,1024
71,24.6,15.1,681.728,42.4,2,1024
72,15.7,9.9,680.832,27.2,2,1024
73,15.4,10.3,680.416,27.1,2,1024
74,15.5,9.9,679.616,26.6,2,1024
75,20.7,12.5,680.128,35.1,2,1024
76,15.7,10,680.608,27.1,2,1024
77,13.9,8.6,680.064,23.8,2,1024
78,14.4,9.3,680.032,25.1,2,1024
