# commit=0c3c0d9
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=512 chunk=32 density=50 scheme=2 seed=9999
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,97.4,14.5,677.856,120.6,2,256
1,111.4,14.2,676.256,128,2,256
2,99.5,11.5,677.184,113.5,2,256
3,95.6,13.4,676.8,111.5,2,256
4,96.6,13.1,677.216,111.7,2,256
5,94.3,12.6,677.056,108.7,2,256
6,93.1,11.5,676.416,106.3,2,256
7,94.3,9.2,676.512,104.5,2,256
8,92.9,11.1,676.672,105.5,2,256
9,92.6,10.4,676.512,104.5,2,256
10,96.4,10,676.8,108,2,256
11,116.8,14.7,678.432,134.2,2,256
12,95.2,10.3,676.544,106.9,2,256
13,109.4,7.8,676.16,118.2,2,256
14,140.1,13.2,677.696,154.8,2,256
15,95.3,10.3,676.512,106.8,2,256
16,98.1,11.6,677.696,111.6,2,256
17,115.6,13,677.12,130.4,2,256
18,95.7,11.6,676.832,108.8,2,256
19,92.5,7.9,676.288,101.5,2,256
20,96.8,12,676.256,110.6,2,256
21,113.2,12.3,675.936,126.9,2,256
22,94.2,9.8,678.112,105.2,2,256
23,97.6,12.4,676.096,112,2,256
24,94.3,11.8,676.416,107.6,2,256
25,93.6,11,676.064,106,2,256
26,92.5,10.5,676.896,104.3,2,256
27,92.6,10.3,676.768,104.2,2,256
28,89.2,7,679.744,97.1,2,256
29,97.5,12.6,676.608,111.8,2,256
30,164.6,12.2,676.768,178.2,2,256
31,94.2,10.3,676.736,106,2,256
32,93.1,15.8,676.096,110.4,2,256
33,96.2,11.3,676.256,109,2,256
34,92.1,7.7,678.656,100.9,2,256
35,94.8,11,675.68,107.2,2,256
36,96.1,10.4,676.64,107.8,2,256
37,93.3,8.7,675.584,103,2,256
38,96,12.6,676.992,110.5,2,256
39,92.8,10.6,675.968,105.1,2,256
40,94.9,10.3,679.68,106.4,2,256
41,95.5,13,675.872,110.2,2,256
42,94.9,10.3,675.936,106.4,2,256
43,94.9,10.3,676.352,106.3,2,256
44,95.4,12.3,676,109.2,2,256
45,91.9,9.6,676.128,102.6,2,256
46,95.2,10.3,678.272,106.7,2,256
47,94.5,11.6,676.576,107.9,2,256
48,96.2,11.9,677.184,110,2,256
49,93.8,11.5,676.256,106.9,2,256
50,124.7,10.8,676.352,137.3,2,256
51,93.6,11,677.216,106.3,2,256
52,95.9,11,679.392,108.5,2,256
53,95.6,11.1,676.096,108.3,2,256
54,97.5,14.4,676.608,114.3,2,256
55,95.3,10.4,676.416,107.1,2,256
56,94.8,10.3,676.512,106.7,2,256
57,98.3,15.1,678.592,115.6,2,256
58,97.2,14.3,676.608,114,2,256
59,95.5,10.3,676.832,107.1,2,256
60,95.3,10.5,676.672,107.1,2,256
61,94.9,10.1,675.808,106.5,2,256
62,98.8,16.5,678.016,117.9,2,256
63,98.3,16,676.896,117,2,256
64,96.9,14.5,676.544,114.1,2,256
65,96.9,14.4,676.16,113.6,2,256
66,96,13.4,676.864,111.2,2,256
67,94.1,11.6,676.8,107.3,2,256
68,92.2,9.2,678.048,102.6,2,256
69,98.8,13.1,675.936,114.1,2,256
70,94.5,11.8,676.704,107.8,2,256
71,98.3,13.3,676.512,113.6,2,256
72,97.7,13,676.16,112.6,2,256
73,97.3,12.4,675.872,111.5,2,256
74,143.8,21.1,678.4,167.6,2,256
75,96.9,14.4,676.992,113,2,256
76,95.8,13.2,676.576,110.5,2,256
77,115.3,15.4,676.416,132.8,2,256
78,96.9,14.3,676,113.1,2,256
79,98.4,13.6,677.44,113.7,2,256
80,97.9,12.9,677.376,112.4,2,256
81,97.2,12.7,677.088,111.3,2,256
82,97,15.4,676.576,114.6,2,256
83,94.1,12.6,677.44,108,2,256
84,96.9,12.7,676.672,111,2,256
85,132.9,14.1,677.44,149,2,256
86,95.7,13.6,677.568,110.8,2,256
87,97.3,12.9,676.352,111.6,2,256
88,95.1,12.9,676.256,109.5,2,256
89,94.8,10.4,676.512,106.3,2,256
90,96.4,11.9,677.152,109.6,2,256
91,95.1,13.3,679.264,109.9,2,256
92,94.2,12.2,676.928,107.8,2,256
93,93.8,11.6,675.52,106.6,2,256
94,90.5,8.1,676.768,99.6,2,256
95,89.3,7.2,676.48,97.3,2,256
96,92.1,10.5,677.024,103.9,2,256
97,100.5,15.5,677.888,118.4,2,256
98,92.8,10.4,676.608,104.7,2,256
99,92.6,10.4,676.384,104.4,2,256
100,125.6,10.9,676.032,137.7,2,256
101,92.2,10.1,676.224,103.6,2,256
102,93.6,10.1,676.512,104.8,2,256
103,141,11.7,678.752,154.2,2,256
104,91.8,10.1,676.832,103.1,2,256
105,106.4,19.7,676.832,129,2,256
106,91.7,10,677.088,102.8,2,256
107,91.6,9.9,677.472,102.6,2,256
108,91.1,9.4,678.432,101.6,2,256
109,91.6,9.8,676.576,102.7,2,256
110,152,22.2,676.544,177.4,2,256
111,91.4,10,676.288,102.6,2,256
112,91.1,9.4,676.256,101.8,2,256
113,91.1,9.7,676.096,102,2,256
114,91.1,9.5,679.456,101.9,2,256
115,104,19.2,676.448,126,2,256
116,92.5,10,676.736,103.6,2,256
117,91.8,9.7,676.416,102.7,2,256
118,131.1,33.2,677.312,168.3,2,256
119,95.5,13,677.248,110,2,256
120,101.3,17.1,678.016,121.3,2,256
121,100.2,15.9,676.576,118.5,2,256
122,93,10.4,676.416,104.8,2,256
123,92.9,10.4,675.872,104.6,2,256
124,91.3,9.2,676,101.7,2,256
125,91.7,9.9,676.864,103.1,2,256
126,91.6,9.9,676.96,102.9,2,256
127,91.8,10,676.256,103.2,2,256
128,92,9.9,676.288,103.4,2,256
129,102.8,18.4,676.736,124.2,2,256
130,100.1,16.3,676.992,119,2,256
131,92.6,10.2,677.504,104,2,256
132,99.9,16.6,678.976,118.9,2,256
133,92.5,10.4,676.448,104.3,2,256
134,92.4,10.3,676.672,103.9,2,256
135,89.7,8.1,676.448,98.6,2,256
136,89.1,7.2,676.672,97.1,2,256
137,90.3,8.5,676.096,99.8,2,256
138,91.7,10,678.72,102.9,2,256
139,142.6,12.8,676.576,156.9,2,256
140,91.6,9.7,676.8,102.6,2,256
141,89.4,7.6,676.576,97.9,2,256
142,115.5,12.5,676.64,129.2,2,256
143,91.6,9.4,676.288,102,2,256
144,91.9,9.7,678.752,102.9,2,256
145,122.3,11.6,676.576,135.1,2,256
146,91.6,9.7,676.64,102.4,2,256
147,90.9,9.5,676.8,101.7,2,256
148,90.8,9.4,676.448,101.5,2,256
149,102.1,9.5,676.448,112.8,2,256
150,91.2,9.6,678.72,101.9,2,256
151,102.7,9.5,676.32,113.4,2,256
152,90.6,9.5,676.928,101.4,2,256
153,87,5.7,675.872,93.3,2,256
154,90.6,9.4,676.416,101.3,2,256
155,103,9.3,677.216,113.5,2,256
156,90.9,9.5,679.424,101.7,2,256
157,112.7,10.7,675.488,124.8,2,256
158,107.4,9.5,677.024,118,2,256
159,90.8,9.4,676.928,101.3,2,256
160,99.8,9.5,676.992,110.4,2,256
161,89.3,7.8,677.088,98.2,2,256
162,90.9,9.5,676.416,101.5,2,256
163,90.8,9.5,676.384,101.4,2,256
164,91.6,11,676.768,103.6,2,256
165,91.1,9.6,676.224,101.9,2,256
166,89.6,7.9,676.448,98.6,2,256
167,88.1,6.3,676.96,95.3,2,256
168,91.5,9.7,676.672,102.4,2,256
169,112.2,9.8,676.32,123.3,2,256
170,97,10.9,676.576,109.2,2,256
171,91.1,9.5,676.16,101.8,2,256
172,91.1,9.5,676.64,101.9,2,256
173,92.1,9.3,676.256,102.7,2,256
174,92.3,9.6,678.72,103.1,2,256
175,91.1,9.5,676.416,101.8,2,256
176,91,9.4,676.128,101.6,2,256
177,88.1,6.9,676.672,95.9,2,256
178,87.4,6.1,676.832,94.3,2,256
179,86.9,5.1,676.672,92.6,2,256
180,90.9,9.5,680.384,101.7,2,256
181,90.8,9.4,676.032,101.5,2,256
182,141.6,10.9,676.448,154,2,256
183,91.1,13.6,676.512,106,2,256
184,91.1,9.7,676.576,101.9,2,256
185,87.7,5.7,676.128,94.2,2,256
186,91.1,9.6,678.208,102,2,256
187,90.7,9.5,676.32,101.4,2,256
188,87.6,6.4,676.576,94.8,2,256
189,96.6,9.7,675.712,107.6,2,256
190,90.5,9.1,676.48,100.7,2,256
191,89.9,8.5,675.776,99.6,2,256
192,90.9,9.6,678.976,101.6,2,256
193,90.4,9.6,676.928,101.3,2,256
194,90.5,9.5,676.736,101.1,2,256
195,90.3,9.4,676.352,101,2,256
196,97.8,10.7,676.32,109.8,2,256
197,90.8,9.4,676.928,101.5,2,256
198,90.7,9.5,677.696,101.4,2,256
199,90.9,9.7,676.576,101.7,2,256

cpu_record_us_summary,avg,min,max,p1,p99,stddev
cpu_record,97.518,86.9,164.6,87,143.8,12.0051

cpu_wait_us_summary,avg,min,max,p1,p99,stddev
cpu_wait,11.2015,5.1,33.2,5.7,21.1,3.06866

gpu_exec_us_summary,avg,min,max,p1,p99,stddev
gpu_exec,676.859,675.488,680.384,675.52,679.68,0.877999

frame_wall_us_summary,avg,min,max,p1,p99,stddev
frame_wall,110.242,92.6,178.2,93.3,168.3,14.1289
