# commit=0c3c0d9
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=512 chunk=32 density=50 scheme=3 seed=1337
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,14.4,9.2,669.472,32.6,2,256
1,14.2,9.1,669.344,24.7,2,256
2,15.4,9.8,669.152,26.4,2,256
3,14.2,9.1,669.088,24.6,2,256
4,14.4,8.9,670.368,24.5,2,256
5,13.5,8.3,672.352,23.1,2,256
6,14.2,9,669.344,24.4,2,256
7,10.4,6.7,669.44,18.1,2,256
8,10.5,6.8,669.664,18.2,2,256
9,10.5,6.6,669.28,17.8,2,256
10,9.2,5.8,669.088,15.8,2,256
11,9.6,5.9,673.44,16.3,2,256
12,16.6,10.4,669.856,28.2,2,256
13,14.2,9,669.568,24.3,2,256
14,11.3,7.1,669.568,19.4,2,256
15,10.7,6.8,669.824,18.4,2,256
16,9.9,6.1,669.792,16.8,2,256
17,8.3,5.3,687.808,14.3,2,256
18,14.2,9.2,669.472,24.6,2,256
19,14.4,9.1,669.536,24.5,2,256
20,14.4,9.2,669.568,24.7,2,256
21,14.3,9.1,669.184,24.6,2,256
22,12.2,7.6,669.632,20.9,2,256
23,8.9,5.8,672.192,15.5,2,256
24,14.2,9.1,669.888,24.5,2,256
25,32.8,18.9,669.344,55.1,2,256
26,15.5,10.7,669.472,27.3,2,256
27,14.4,9.2,670.048,24.8,2,256
28,14.5,9.4,669.888,25.2,2,256
29,14.3,9.2,671.104,24.8,2,256
30,14.2,9.1,669.664,24.6,2,256
31,14.3,9.1,669.824,24.6,2,256
32,11.4,7.2,670.112,19.4,2,256
33,10.5,6.6,669.216,18.1,2,256
34,8.8,5.6,670.368,15.1,2,256
35,14.3,9.2,670.112,24.7,2,256
36,14.3,9.1,669.952,24.5,2,256
37,11.9,7.7,670.016,20.7,2,256
38,14.2,9,669.216,24.3,2,256
39,10.2,6.6,669.792,17.5,2,256
40,8.1,5.2,669.952,14,2,256
41,18,11.4,671.328,30.9,2,256
42,14.2,9.2,669.888,24.6,2,256
43,14.2,9,668.96,24.4,2,256
44,12.6,7.9,669.184,21.5,2,256
45,14.3,9.1,670.08,24.6,2,256
46,14.2,8.9,669.856,24.4,2,256
47,14.6,9.2,671.712,24.8,2,256
48,14.4,9.2,670.016,24.7,2,256
49,14.4,9.2,670.016,24.9,2,256
50,11.6,7.2,669.888,19.8,2,256
51,16.2,13.7,669.92,31.3,2,256
52,14.2,9.1,669.824,24.5,2,256
53,14.4,9.1,671.264,24.7,2,256
54,14.3,9.2,670.048,24.6,2,256
55,14.6,9.1,669.632,24.9,2,256
56,15.5,10.7,669.984,27.5,2,256
57,14.3,9.2,669.376,24.6,2,256
58,9,5.5,669.28,15.2,2,256
59,14.5,9.1,671.552,24.7,2,256
60,14.2,9.1,670.336,24.6,2,256
61,10.9,7,669.696,18.8,2,256
62,12.7,8.1,670.304,21.9,2,256
63,9.7,6.2,669.6,16.5,2,256
64,9.5,5.9,669.376,16.2,2,256
65,17.5,10.3,673.44,29.3,2,256
66,16.4,10.8,669.376,28.5,2,256
67,14.1,9.2,669.856,24.5,2,256
68,9.9,6.4,669.184,17,2,256
69,10.3,6.5,669.248,17.7,2,256
70,14.1,9,669.952,24.4,2,256
71,16,10.9,671.36,28.3,2,256
72,14.2,9,669.664,24.5,2,256
73,13.7,8.6,669.504,23.2,2,256
74,11.1,7.1,670.144,19.1,2,256
75,10.3,6.4,669.312,17.5,2,256
76,8.8,5.6,670.016,15.1,2,256
77,9,5.7,671.872,15.5,2,256
78,35.9,24,669.632,64.4,2,256
79,17.3,10.5,669.312,29.2,2,256
80,14.4,9.1,670.016,24.7,2,256
81,14.1,9.2,669.536,24.5,2,256
82,10.3,6.6,669.76,17.8,2,256
83,18.1,11.6,673.248,30.8,2,256
84,14.1,9.1,669.376,24.6,2,256
85,10.9,6.8,669.088,18.5,2,256
86,10.5,6.7,670.304,18,2,256
87,10,6.5,669.472,17.4,2,256
88,14.2,9.1,669.824,24.5,2,256
89,16.7,10.5,671.68,28.7,2,256
90,14.4,9.2,669.632,24.8,2,256
91,14.3,9.2,669.44,24.7,2,256
92,14.2,9.2,669.28,24.5,2,256
93,12.1,7.6,669.152,20.7,2,256
