# commit=0c3c0d9
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=512 chunk=8 density=50 scheme=1 seed=9999
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,1334,13.1,555.648,1358.3,5220,4096
1,1208,9.7,556,1219.4,5220,4096
2,1319.7,12.1,558.528,1333.7,5220,4096
3,1200.8,11.1,556.864,1213.3,5220,4096
4,1240.5,11.5,556.128,1253.3,5220,4096
5,1205.8,8.6,556.224,1215.4,5220,4096
6,1190.9,10.7,555.872,1203,5220,4096
7,1177.8,10.6,556.352,1189.6,5220,4096
8,1174.1,8.1,556.384,1183.1,5220,4096
9,1178.3,6.6,555.872,1185.9,5220,4096
10,1176.1,6.8,555.744,1183.7,5220,4096
11,1196.8,7.3,555.808,1204.8,5220,4096
12,1174.2,7.2,556.864,1182.1,5220,4096
13,1285,10.8,556.32,1297.1,5220,4096
14,1178.1,11.1,556.128,1190.4,5220,4096
15,1238.2,11.3,557.696,1250.6,5220,4096
16,1177.7,10.7,556,1189.6,5220,4096
17,1182.4,7,556.352,1190.1,5220,4096
18,1181.9,7.8,557.6,1190.4,5220,4096
19,1180.3,10.6,556.704,1192.1,5220,4096
20,1205.4,11.2,555.744,1217.7,5220,4096
21,1208.1,11.2,556.032,1220.5,5220,4096
22,1318.2,10.9,556.192,1330.2,5220,4096
23,1184.5,10.8,555.552,1196.4,5220,4096
24,1173.4,8,556.384,1182.3,5220,4096
25,1172.2,8.6,556.128,1181.6,5220,4096
26,1171.5,8.3,555.712,1180.6,5220,4096
27,1173.2,6.8,555.808,1180.8,5220,4096
28,1632.6,9.3,555.712,1642.7,5220,4096
29,1185.2,10.9,556.128,1197.4,5220,4096
30,1181,11,555.584,1193.2,5220,4096
31,1182.5,8.8,556.544,1192.4,5220,4096
32,1183.9,8.1,556.256,1192.8,5220,4096
33,1178.3,7.2,555.744,1186.4,5220,4096
34,1177.1,6.7,559.456,1184.4,5220,4096
35,1247.9,23.5,556.32,1275,5220,4096
36,1215,11.6,555.776,1228,5220,4096
37,1186.6,11.1,558.496,1199,5220,4096
38,1202.9,11,556.096,1215.2,5220,4096
39,1179,7.7,556.16,1187.7,5220,4096
40,1178.2,7.4,556.192,1186.3,5220,4096
41,1373.4,13.5,555.68,1388.3,5220,4096
42,1232.1,11.2,555.904,1244.5,5220,4096
43,1206.1,10.5,557.024,1218,5220,4096
44,1392,13.1,555.776,1406.4,5220,4096
45,1197.6,11,555.904,1209.6,5220,4096
46,1172.7,7.5,556.224,1180.9,5220,4096
47,1183,7,556.096,1190.7,5220,4096
48,1177.2,8.1,556.064,1186.1,5220,4096
49,1268.7,15,556.384,1286.6,5220,4096
50,1195.3,11.1,556.096,1207.6,5220,4096
51,1187.5,11.1,556.64,1200,5220,4096
52,1195.1,11.2,555.904,1207.7,5220,4096
53,1298.7,11.1,556.128,1311.1,5220,4096
54,1185.3,10.8,555.68,1197.4,5220,4096
55,1182.4,9.5,555.744,1193.1,5220,4096
56,1175,10.7,558.624,1186.7,5220,4096
57,1199,11.2,556.032,1211.4,5220,4096
58,1181.2,7.6,555.648,1189.6,5220,4096
59,1173.6,8.7,558.88,1183.2,5220,4096
60,1175.6,10.8,555.744,1187.6,5220,4096
61,1173.2,6.5,556.448,1180.2,5220,4096
62,1169.6,6.1,555.872,1176.4,5220,4096
63,1338,23.2,556.288,1363.7,5220,4096
64,1218.9,11.3,556.512,1231.7,5220,4096
65,1170.5,10.4,556.064,1182.2,5220,4096
66,1193,7.4,556.288,1201.1,5220,4096
67,1240.4,11.3,556.704,1252.9,5220,4096
68,1172.4,10.9,555.872,1184.5,5220,4096
69,1172.1,10.6,557.28,1183.9,5220,4096
70,1175.7,10.6,556.48,1187.6,5220,4096
71,1219.3,11.4,555.776,1232,5220,4096
72,1169,10.7,557.504,1181,5220,4096
73,1165.4,7.1,556.352,1173.3,5220,4096
74,1175.3,7,555.936,1183.1,5220,4096
75,1169.3,6.3,559.456,1176.3,5220,4096
76,1172.3,10.9,556.224,1184.3,5220,4096
77,1174.5,11.3,556.288,1187.3,5220,4096
78,1191.3,11.1,555.84,1203.5,5220,4096
79,1172.7,10.8,555.776,1184.8,5220,4096
80,1167.3,6.5,555.936,1174.6,5220,4096
81,1171.5,6.1,556.288,1178.3,5220,4096
82,1169.3,5.7,556.448,1175.5,5220,4096
83,1172,10.8,555.712,1184,5220,4096
84,1254.8,7.4,555.776,1263.1,5220,4096
85,1171.9,10.7,558.112,1184,5220,4096
86,1173.7,10.5,555.968,1185.4,5220,4096
87,1170.8,7.7,555.424,1179.3,5220,4096
88,1174.4,6.4,558.304,1181.3,5220,4096
89,1172.8,10.7,556.256,1184.8,5220,4096
90,1169.3,6.2,555.552,1176,5220,4096
91,1193.1,6.2,557.152,1200,5220,4096
92,1172.9,10.7,556.096,1184.9,5220,4096
93,1204.3,11.2,556.384,1216.8,5220,4096
94,1172.3,10.7,555.904,1184.1,5220,4096
95,1403.2,13.2,556.384,1418.1,5220,4096
96,1170.5,10.6,555.328,1182.2,5220,4096
97,1167,6.6,555.584,1174.1,5220,4096
98,1254.1,5.7,555.968,1260.5,5220,4096
99,1404.6,12.2,557.056,1418.1,5220,4096
100,1176.6,11,556.32,1189,5220,4096
101,1368.3,13.2,555.84,1382.9,5220,4096
102,1169.4,7,556.608,1177.3,5220,4096
103,1164.5,6.1,555.616,1171.2,5220,4096
104,1167,5.6,557.888,1173.1,5220,4096
105,1261.2,6.2,555.744,1268.1,5220,4096
106,1174.8,10.7,555.808,1186.9,5220,4096
107,1174.5,9.3,559.328,1184.9,5220,4096
108,1193.4,11,556,1205.5,5220,4096
109,1169.3,6.2,555.936,1176.1,5220,4096
110,1173,10.9,557.088,1185.1,5220,4096
111,1189.1,11.3,555.648,1201.7,5220,4096
112,1290.5,11.5,555.84,1303.4,5220,4096
113,1173.4,10.9,556.064,1185.7,5220,4096
114,1219.6,12.8,555.616,1233.9,5220,4096
115,1173.8,11,556.992,1186.2,5220,4096
116,1173.9,7,556.256,1181.7,5220,4096
117,1174.1,7.3,556.704,1182,5220,4096
118,1174.6,8.3,555.968,1183.8,5220,4096
119,1241.2,6.7,556.32,1248.6,5220,4096
120,1181.2,9.2,557.696,1191.6,5220,4096
121,1302.5,11.7,555.616,1315.6,5220,4096
122,1182.2,10.7,556.768,1194.2,5220,4096
123,1182.3,7.8,558.496,1191.1,5220,4096
124,1184.8,9.6,556.192,1195.4,5220,4096
125,1176.9,7.3,555.936,1187.5,5220,4096
126,1252.9,14.5,558.848,1268.3,5220,4096
127,1176.2,10.7,555.488,1188.2,5220,4096
128,1186.7,11,556.544,1198.8,5220,4096
129,1183.1,6.6,557.088,1190.3,5220,4096
130,1188.3,11,555.84,1200.6,5220,4096
131,1212.7,11.1,556.64,1225.1,5220,4096
132,1184.4,6.6,555.456,1191.7,5220,4096
133,1272.1,6.3,556.832,1279.2,5220,4096
134,1222.2,11.2,555.968,1234.7,5220,4096
135,1247.1,10.2,555.936,1258.4,5220,4096
136,1173.8,10.8,556.064,1185.8,5220,4096
137,1167.7,7.8,556.288,1176.3,5220,4096
138,1170,6.8,556.064,1177.6,5220,4096
139,1182.4,6.8,558.4,1189.9,5220,4096
140,1281.5,6,555.712,1288.2,5220,4096
141,1177.1,10.8,556,1189,5220,4096
142,1212.3,11.3,558.752,1224.8,5220,4096
143,1184.8,11,556.064,1196.9,5220,4096
144,1173,10.9,556.032,1185.1,5220,4096
145,1178.7,6.8,556.992,1186.3,5220,4096
146,1326.8,11.4,556.16,1339.6,5220,4096
147,1181.9,10.9,557.024,1194.1,5220,4096
148,1217.9,11.4,556.16,1230.6,5220,4096
149,1378.4,14.5,556.384,1394.3,5220,4096
150,1168.8,10.6,555.584,1180.7,5220,4096
151,1181.5,7.4,555.744,1189.7,5220,4096
152,1169.2,6.1,556.064,1176.1,5220,4096
153,1181.1,6.5,555.488,1188.3,5220,4096
154,1169.3,6.9,555.872,1176.9,5220,4096
155,1209.4,11.3,558.528,1222.3,5220,4096
156,1189.3,11.3,555.68,1201.9,5220,4096
157,1181.7,11.1,555.776,1194.2,5220,4096
158,1247.8,11.4,558.752,1260.5,5220,4096
159,1175.4,11,556.416,1187.6,5220,4096
160,1203,6.4,556.288,1210,5220,4096
161,1204.6,7.2,557.376,1212.7,5220,4096
162,1322.3,10.9,556.288,1334.4,5220,4096
163,1208.2,11.4,556.416,1220.8,5220,4096
164,1171.5,10.6,556.32,1183.2,5220,4096
165,1242.7,10.9,556.128,1255.1,5220,4096
166,1211.2,11.1,555.456,1223.7,5220,4096
167,1167.4,6.4,555.872,1174.6,5220,4096
168,1173.9,10.7,556.32,1185.9,5220,4096
169,1186.7,7,555.68,1194.6,5220,4096
170,1173.2,10.7,555.712,1185.2,5220,4096
171,1176.6,10.6,557.792,1188.4,5220,4096
172,1188.4,11,556.192,1200.6,5220,4096
173,1175.1,10.9,555.68,1187.4,5220,4096
174,1322.8,9.8,558.528,1334,5220,4096
175,1171,7.3,555.84,1179.2,5220,4096
176,1173.7,7.1,556.192,1181.4,5220,4096
177,1252.5,8.6,559.328,1261.9,5220,4096
178,1189.2,10.8,555.616,1201.1,5220,4096
179,1200.8,9.2,555.808,1210.9,5220,4096
180,1193.7,7.5,556.448,1202,5220,4096
181,1259.3,11.2,556.128,1271.5,5220,4096
182,1407.4,13.9,556.32,1422.7,5220,4096
183,1190,6.6,556.288,1197.3,5220,4096
184,1290.4,26.4,555.712,1321,5220,4096
185,1203.4,11.2,556.48,1215.8,5220,4096
186,1180.6,7.2,556.16,1188.7,5220,4096
187,1367.8,13.4,556.928,1382.6,5220,4096
188,1177.1,10.9,556.384,1189.1,5220,4096
189,1195.9,7.6,556.128,1204.6,5220,4096
190,1175.3,6.5,556.768,1182.4,5220,4096
191,1240.9,12,556,1253.6,5220,4096
192,1179.3,10.9,556.224,1191.7,5220,4096
193,1185.9,10.8,556.224,1198.1,5220,4096
194,1174.7,7.9,555.904,1183.7,5220,4096
195,1175.3,6.4,556.16,1182.4,5220,4096
196,1179.6,6.3,558.304,1186.8,5220,4096
197,1186.7,8.8,556.32,1196.4,5220,4096
198,1286.3,10.9,556.224,1298.5,5220,4096
199,1177.3,10.8,558.72,1189.6,5220,4096

cpu_record_us_summary,avg,min,max,p1,p99,stddev
cpu_record,1207.95,1164.5,1632.6,1165.4,1404.6,61.1361

cpu_wait_us_summary,avg,min,max,p1,p99,stddev
cpu_wait,9.7515,5.6,26.4,5.7,23.2,2.82407

gpu_exec_us_summary,avg,min,max,p1,p99,stddev
gpu_exec,556.417,555.328,559.456,555.424,559.328,0.88976

frame_wall_us_summary,avg,min,max,p1,p99,stddev
frame_wall,1218.88,1171.2,1642.7,1173.1,1418.1,62.6014
