# commit=0c3c0d9
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=512 chunk=16 density=50 scheme=1 seed=1337
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,313.5,10.5,550.72,333.5,1737,1024
1,312.6,7.3,551.168,321.1,1737,1024
2,311.5,6.9,550.752,319.3,1737,1024
3,312.9,9.5,551.04,323.6,1737,1024
4,311.9,9.8,550.176,322.6,1737,1024
5,314.2,7.6,553.12,322.7,1737,1024
6,314,16.3,550.336,331.5,1737,1024
7,315.4,10.4,550.272,327,1737,1024
8,380.9,9.7,550.464,391.7,1737,1024
9,313.9,9.9,549.984,325.1,1737,1024
10,314.7,10.6,550.24,326.4,1737,1024
11,314.9,10.8,552.608,326.9,1737,1024
12,314.3,10.4,551.136,325.9,1737,1024
13,348.8,11.2,550.72,361.4,1737,1024
14,312.9,8.7,550.912,322.5,1737,1024
15,314.4,10.5,550.72,326.2,1737,1024
16,311,6.3,551.744,318.1,1737,1024
17,316.7,10.7,550.784,328.6,1737,1024
18,312,6.7,550.88,319.5,1737,1024
19,314.6,10.5,551.296,326.4,1737,1024
20,314.9,10.4,550.592,326.4,1737,1024
21,314.4,10.4,550.464,326.1,1737,1024
22,344.9,9,551.872,355.1,1737,1024
23,316.4,10.8,550.496,328.3,1737,1024
24,317.5,7.3,550.496,325.5,1737,1024
25,325.4,7.9,550.976,334.3,1737,1024
26,340,10.9,550.368,352.2,1737,1024
27,312.7,8.1,549.984,321.9,1737,1024
28,318,10.7,551.2,329.9,1737,1024
29,314.5,10.7,550.432,326.5,1737,1024
30,310.7,6,550.656,317.2,1737,1024
31,312,5.5,550.56,318.1,1737,1024
32,310.8,5.2,550.88,316.6,1737,1024
33,311.6,5.7,550.368,317.9,1737,1024
34,315.5,10.8,552.48,327.5,1737,1024
35,314.4,10.5,551.104,326,1737,1024
36,314.8,10.7,550.144,326.8,1737,1024
37,314,10.4,550.784,325.6,1737,1024
38,317,7.3,550.752,325.3,1737,1024
39,310.7,5.8,549.984,317.2,1737,1024
40,395.9,12.9,552,410.3,1737,1024
41,314.1,10.5,551.296,325.8,1737,1024
42,312.8,8.3,550.272,322.1,1737,1024
43,311,6.4,550.592,318.3,1737,1024
44,311.4,6,550.112,318,1737,1024
45,314.8,10.2,550.336,326.3,1737,1024
46,401.7,13.2,551.552,416.4,1737,1024
47,315.3,10.5,550.496,327,1737,1024
48,314.7,10.4,550.784,326.5,1737,1024
49,313.8,9.3,550.144,324.3,1737,1024
50,312.2,7.3,551.424,320.3,1737,1024
51,311.4,6.2,553.28,318.2,1737,1024
52,314.1,10.5,550.848,325.8,1737,1024
53,312,7.4,550.848,320,1737,1024
54,311.6,6.9,550.848,319.3,1737,1024
55,319.2,10.5,550.208,331,1737,1024
56,312.2,6.5,550.208,319.3,1737,1024
57,310.9,5.5,553.088,316.8,1737,1024
58,314.4,10.5,550.592,326.1,1737,1024
59,408,25.7,551.232,437.4,1737,1024
60,316.9,10.5,550.048,328.6,1737,1024
61,314.4,10.7,550.464,326.4,1737,1024
62,346.2,11,550.816,358.5,1737,1024
63,314.7,10.7,550.624,326.5,1737,1024
64,311.1,5.9,551.04,317.7,1737,1024
65,310.9,5.7,550.816,317.4,1737,1024
66,312.2,7.6,550.688,320.5,1737,1024
67,310.9,5.8,550.688,317.6,1737,1024
68,311.3,5.6,551.04,317.5,1737,1024
69,394.7,12.9,551.904,409.2,1737,1024
70,314.2,10.6,550.688,326,1737,1024
71,312.1,7.3,550.656,320.2,1737,1024
72,310.8,5.7,550.656,317.2,1737,1024
73,314.9,10.5,550.592,326.5,1737,1024
74,315.6,10.3,553.12,327.1,1737,1024
75,314,9.4,550.368,324.4,1737,1024
76,315.6,10.5,550.08,327.4,1737,1024
77,311.5,7.3,550.528,319.6,1737,1024
78,310.7,5.5,550.432,316.8,1737,1024
79,310.8,6.3,550.528,317.8,1737,1024
80,311.2,6.6,553.504,318.4,1737,1024
81,319.6,10.6,550.624,331.5,1737,1024
82,313.8,10.5,550.656,325.5,1737,1024
83,311.2,6.4,550.432,318.2,1737,1024
84,314,10.5,550.496,325.7,1737,1024
85,395.3,13.4,551.232,410.6,1737,1024
86,315.8,10.8,550.496,327.9,1737,1024
87,354.3,11.1,550.816,366.6,1737,1024
88,314.7,10.6,551.104,326.5,1737,1024
89,313.3,9.5,550.176,323.8,1737,1024
90,312.7,8,550.624,321.6,1737,1024
91,311.4,6.2,552.928,318.3,1737,1024
92,314.7,10.7,551.232,326.6,1737,1024
93,313.9,10.5,550.688,325.6,1737,1024
94,312.7,5.8,550.4,319,1737,1024
95,310.8,5.6,550.72,316.9,1737,1024
96,310.9,5.7,550.752,317.3,1737,1024
97,312.3,7.6,553.632,321,1737,1024
98,314.4,10.6,550.272,326.2,1737,1024
