# commit=c1d4b38
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=2048 chunk=16 density=80 scheme=1 seed=42
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,7825,64.6,14433.7,7903.7,16504,16384
1,7398.2,39.7,14758,7442.7,16504,16384
2,6757.6,48,14436.3,6810.3,16504,16384
3,7302.1,38.7,14949.6,7345.3,16504,16384
4,7690.7,42.9,14194.5,7738.2,16504,16384
5,7633.2,39.8,14435,7677.8,16504,16384
6,7585.5,37.8,14426.2,7627.9,16504,16384
7,7765.9,38.6,14426.7,7808.7,16504,16384
8,7719.3,39,14308.8,7762.3,16504,16384
9,7823.3,40.3,14391.3,7868.4,16504,16384
10,7559.5,39.6,14234.9,7603.5,16504,16384
11,7737.8,47.2,14324.4,7790.7,16504,16384
12,7519.8,46,14436.9,7570,16504,16384
13,5761,34.9,14934.9,5800.9,16504,16384
14,9649.3,45.1,14416.6,9699.4,16504,16384
15,9961.9,40.7,14222.4,10007.3,16504,16384
16,9369.5,44.6,14439.7,9418.6,16504,16384
17,9784.2,41.9,14919.6,9831.2,16504,16384
18,9911.4,39.5,14408.9,9955.3,16504,16384
19,8665.1,33.8,14418.4,8703.7,16504,16384
20,9991.2,46.3,15026.7,10041.4,16504,16384
21,7925.9,46.3,14241.5,7976.8,16504,16384
22,8236,39.1,14958.8,8279.6,16504,16384
23,4745.6,30,14950.9,4779.3,16504,16384
24,4968.7,32.3,14527.8,5004.7,16504,16384
25,4809.2,47.2,13885.6,4860.8,16504,16384
26,4810.8,45.6,14967.3,4860.2,16504,16384
27,5227,51.3,14425.7,5282.3,16504,16384
28,4877.4,31.3,14416.4,4912.7,16504,16384
29,4873.7,36.3,14963.1,4914.8,16504,16384
30,6981.9,46.4,14191.9,7032.8,16504,16384
31,4851.8,34.5,14055.9,4890.4,16504,16384
32,4821.9,28.8,13869.1,4854.5,16504,16384
33,5107.6,44.4,14406.9,5156.3,16504,16384
34,5035.9,35.5,14751.8,5075.5,16504,16384
35,4969.1,32.9,14399.8,5005.5,16504,16384
36,5001.7,27.7,14934,5033.5,16504,16384
37,5312.9,35.9,14026.9,5354.2,16504,16384
38,4778,27.8,14433,4809.8,16504,16384
39,5185.6,29.6,14752.2,5220.5,16504,16384
40,5448.2,34.3,14757.3,5486.3,16504,16384
41,4868.7,31,14425.3,4903.2,16504,16384
42,5902.3,34.3,14020,5942,16504,16384
43,5455.2,31.1,14033.7,5491.1,16504,16384
44,4885.5,27.6,14953.4,4917.3,16504,16384
45,5452.6,39.9,14054.3,5496.4,16504,16384
46,5090.1,31.4,14333.9,5126.2,16504,16384
47,4976.5,26.3,14962.8,5006.9,16504,16384
48,6011.4,30.4,14411.1,6046.1,16504,16384
49,4818.2,31.5,14755.9,4853.6,16504,16384
50,5065.8,32.6,14228.3,5102.2,16504,16384
51,6230.8,31.7,14213.7,6266,16504,16384
52,8750.6,38,14952.3,8793.7,16504,16384
53,5893.1,35.4,14761.9,5932.3,16504,16384
54,4809,31,14930.5,4843.9,16504,16384
55,5195.7,33.2,14756.3,5232.9,16504,16384
56,5722.8,35.3,14030.5,5762.5,16504,16384
57,7501.5,40.5,14446.1,7546,16504,16384
58,7604.4,36.8,14955.5,7645.5,16504,16384
59,7591.2,43.6,14199.1,7639.2,16504,16384
60,7550,40.6,14954,7595.7,16504,16384
61,7565.1,40.9,14413.6,7611.3,16504,16384
62,6853,39.5,14420.7,6897.1,16504,16384
63,7484.5,38.5,14928.5,7527.2,16504,16384
64,7565.6,39.2,14431.9,7609.5,16504,16384
65,7612.5,36.3,14947.8,7652.7,16504,16384
66,7381.8,41.1,14209.6,7427.2,16504,16384
67,7460.3,42.9,14422.4,7507.4,16504,16384
68,7519.4,48.2,14521.8,7571.8,16504,16384
69,7119.2,38,12788.6,7161.8,16504,16384
70,6492.2,34.9,13940.1,6531.5,16504,16384
71,9594.4,46.7,14750.9,9646.1,16504,16384
72,9855.5,57.9,14944.4,9918,16504,16384
73,9385.3,44.7,14441.9,9435.3,16504,16384
74,9523.9,43.6,14212.1,9572.5,16504,16384
75,6362.7,50.2,14390.7,6417.3,16504,16384
76,5028,27.9,13872.6,5059.6,16504,16384
77,9188.4,30.7,14752.5,9223.7,16504,16384
78,7055.8,24.7,14402,7084,16504,16384
79,6330.8,42.8,14478.8,6377.9,16504,16384
80,4846.7,43.7,14396.4,4894.8,16504,16384
81,5637.4,29.6,14220.6,5671.4,16504,16384
82,5417.6,64.4,14208.3,5486,16504,16384
83,5008.7,32.1,14317.5,5044.8,16504,16384
84,5124.2,33.9,14246.8,5162.1,16504,16384
85,6582.4,33.8,14434.5,6620.1,16504,16384
86,4885.6,28.9,14432.8,4918.8,16504,16384
87,6047.9,40.8,14942.6,6092.7,16504,16384
88,4910.4,32.3,14969.2,4946.9,16504,16384
89,4917.1,35.6,14942.6,4956.6,16504,16384
90,5991.1,34.6,14956.6,6029.6,16504,16384
91,5576.2,30.1,14537.1,5611.4,16504,16384
92,5189,29.8,14194.6,5222.8,16504,16384
93,5696,38.1,14751.1,5738.2,16504,16384
94,5480.1,31.3,14208.1,5514.9,16504,16384
95,5076.5,54.1,14132.7,5134.7,16504,16384
96,4755,31.1,14441.8,4790.2,16504,16384
97,4760.8,27.8,14406.3,4792.2,16504,16384
98,5104.8,31.3,14023.9,5140.8,16504,16384
99,4909.2,28,13853.8,4940.8,16504,16384
100,4790.5,29.1,14331.5,4823,16504,16384
101,4927.8,25.4,14240,4957,16504,16384
102,5022.6,30.1,14948.1,5056.4,16504,16384
103,5123.5,32.2,14409.4,5159.9,16504,16384
