# commit=c1d4b38
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=4096 chunk=16 density=80 scheme=1 seed=42
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,20702.8,24.6,47059.9,20738.9,64967,64478
1,21455.5,23.8,47961.4,21482.3,64967,64478
2,22477.5,27.9,52053.8,22508,64967,64478
3,21526.9,25.4,49235.6,21555.2,64967,64478
4,25090.6,26.3,51927.6,25119.4,64963,64473
5,22984.7,53.1,54610.2,23042.2,62986,62512
6,22375.7,33,37270.6,22413.4,43014,42696
7,16966.1,29.9,17324.9,17000,19925,19783
8,18145.5,43.2,15313.6,18192.2,18192,18062
9,25099.4,38.4,16125,25141.9,18195,18065
10,23845.9,52.8,16155.4,23904.9,18680,18546
11,21852.6,44,16854,21900.8,18800,18666
12,22872.9,43.7,16314.3,22920.9,18923,18789
13,22451.2,43.6,16949.1,22498.7,19550,19409
14,20379.4,43.8,17400.1,20427.4,20177,20033
15,25321.4,37.1,17211,25362.6,20179,20035
16,18831.1,33.8,17339.4,18869.4,20306,20161
17,18094.1,36.9,17298.5,18134.7,20306,20161
18,22411.8,47,17489.5,22462.9,20309,20164
19,17717.2,37.2,17597.9,17758.1,20469,20322
20,28422.8,33.9,18618.9,28459.4,20884,20734
21,24083.1,45.2,18604.7,24131,20888,20738
22,24522.8,53.8,18431.8,24581.7,21662,21507
23,25068.4,58.6,23042.2,25132.5,31928,31684
24,32415.6,34.4,29941,32453.6,39558,39267
25,20910.1,24.8,35348.3,20937.8,45419,45080
26,21381.1,22.3,36198.1,21405.7,46200,45859
27,19006.9,21.7,35927.6,19030.9,46326,45984
28,19324.2,19.5,35830.9,19346.1,46459,46114
29,18990.1,20.1,34723.9,19012.3,46459,46114
30,19089.7,19.7,36044.2,19111.6,46459,46114
31,19999.6,19.3,35654.2,20021.4,46459,46114
32,19183,20.3,35461.2,19205.8,46459,46114
33,19205.3,19.5,35641.2,19227.2,46459,46114
34,20172.8,20.4,37382.3,20195.4,46459,46114
35,22723.9,31.9,40478.9,22761.6,46459,46114
36,19441.4,36.6,41041.7,19481.6,46459,46114
37,19360.9,28.3,40736.9,19391.9,46459,46114
38,19759.6,24.2,39689.6,19787.2,46459,46114
39,18965.1,26.2,40107.5,18994.5,46459,46114
40,20392.7,30.3,39390.3,20426.2,46459,46114
41,22519.8,38.8,40108.5,22562.8,46459,46114
42,24104.8,42.4,42118.8,24151.7,48775,48412
43,21872.1,30.7,38321.4,21906.3,44249,43926
44,21176,30.1,24454.5,21210.3,27996,27782
45,18339.6,27.6,11523.6,18370.8,13280,13171
46,17001.2,25.1,7070.69,17029.1,7867,7806
47,15445.7,22.5,5981.09,15471,6597,6543
48,18043.8,25.3,5979.74,18073.7,6597,6543
49,16799.9,19.1,5470.18,16822.3,5890,5838
50,14727.9,21.8,4484.58,14753.2,5445,5395
51,15606.7,22.5,4988.26,15631.3,5445,5395
52,15521.4,21.2,4255.14,15546.9,5445,5395
53,15889.6,19.1,4936.22,15911.4,5371,5322
