# commit=c1d4b38
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=2048 chunk=16 density=80 scheme=2 seed=42
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,7905.9,21.2,14335.9,7939.8,2,16384
1,10835.6,31.2,14757.2,10871.7,2,16384
2,8964.7,20.9,15071.9,8989.6,2,16384
3,5704.5,24.9,14560.2,5732,2,16384
4,5888.4,29.9,14380.9,5922.3,2,16384
5,5673.1,15.9,14326.4,5691.5,2,16384
6,6497.5,37.3,14248.4,6537,2,16384
7,5494.8,16.1,14548.1,5513,2,16384
8,5687.8,14.1,14508.4,5703.8,2,16384
9,6440.1,14.8,14558,6456.5,2,16384
10,5475.4,12.8,14521.7,5489.9,2,16384
11,8181.1,37.9,13985.9,8224,2,16384
12,8889.5,23.7,14870,8916.1,2,16384
13,7663.6,33.8,15081.2,7701.1,2,16384
14,8753.5,30.3,14427.4,8787.7,2,16384
15,6506.7,33.8,14873.6,6544.6,2,16384
16,8566.1,33.5,14535.6,8603.7,2,16384
17,6155.2,34,15070.2,6193.5,2,16384
18,8459.9,34.4,14536,8498.3,2,16384
19,7259,35,14524.9,7298.3,2,16384
20,8428.7,35.1,14536.3,8468.1,2,16384
21,7565.6,28.7,14557.7,7598.7,2,16384
22,8187.5,33.6,14537.7,8225,2,16384
23,9001.9,46.8,13971,9052.4,2,16384
24,10565.2,22,14561.4,10590.5,2,16384
25,6011.6,30.3,13809.2,6046,2,16384
26,6594.1,33.3,15059.8,6630.4,2,16384
27,10219.2,38.8,14623.6,10261.7,2,16384
28,10707.3,28.8,14571.8,10738.9,2,16384
29,10695.4,25.3,14548.9,10724.1,2,16384
30,8564.7,52.8,14526.5,8620.6,2,16384
31,6161.6,30.8,14329.6,6196.9,2,16384
32,9208.8,28,15069.3,9239.7,2,16384
33,10215.2,22,14495.1,10240.7,2,16384
34,5762.4,20,15055.6,5784.6,2,16384
35,6768.6,24.2,13410.6,6795.5,2,16384
36,7864.6,23.7,14355.7,7891.3,2,16384
37,7380.6,33.6,15065.2,7418.4,2,16384
38,5990.2,28.2,14494.5,6021.5,2,16384
39,6414.5,24.5,14156.1,6441.9,2,16384
40,6947.7,37.6,13483.7,6988.3,2,16384
41,7813.7,25.7,12519.4,7842.4,2,16384
42,6360.5,38.4,14166.5,6401,2,16384
43,6855.5,21.2,13208.9,6878.6,2,16384
44,7376.6,21.7,12521.6,7401.6,2,16384
45,6720.3,20.6,13391.8,6742.5,2,16384
46,6694.4,19.7,13382.3,6715.6,2,16384
47,6498.3,16,12154.5,6515.9,2,16384
48,6731.9,19.5,12150.6,6754.9,2,16384
49,6585.3,14.4,13212,6601.4,2,16384
50,8361.6,17,12333.9,8380.2,2,16384
51,6691.8,17.7,12155.2,6711.2,2,16384
52,6787.9,13.8,13579.3,6804,2,16384
53,6918.8,18.9,12154.3,6941.6,2,16384
54,6902.8,13.9,12907.7,6918.3,2,16384
55,6417.4,13.7,14158.5,6432.7,2,16384
56,6578.6,12.5,14433.5,6592.6,2,16384
57,6426.5,13.1,13392.7,6441,2,16384
58,6205.2,12.1,14543.7,6218.7,2,16384
59,6473.3,14.8,14505.9,6489.6,2,16384
60,6406.2,12.3,14526,6419.8,2,16384
61,6921.8,38.1,14524.8,6961.4,2,16384
62,6300,12.3,14499.1,6313.7,2,16384
63,6383.5,12.8,14566.2,6397.9,2,16384
64,5778.6,12.2,14018.8,5792.2,2,16384
65,6923.1,15.3,12516.1,6939.8,2,16384
66,6343.5,21.5,14349.2,6367.4,2,16384
67,7286.1,32.2,13394.1,7329.1,2,16384
68,7075.3,50.4,14624.1,7129.1,2,16384
69,6753.5,24.6,12152.8,6781.9,2,16384
70,10403.3,21,13327.4,10426.9,2,16384
71,8056.6,27.6,14508.8,8087.5,2,16384
72,6439.3,21.4,14527.9,6464.4,2,16384
73,6775.5,20.3,15069.5,6798.2,2,16384
74,6576.4,36.9,14244.5,6617.4,2,16384
75,6542,25.8,14442.8,6570.9,2,16384
76,5833.2,21,14553.8,5856.9,2,16384
77,8913.1,34.9,14545.3,8952.5,2,16384
78,6122.7,23.3,13793.1,6150.6,2,16384
79,5814.6,23.5,13887.4,5840.8,2,16384
80,6234.4,18.8,12153.1,6255.9,2,16384
81,5687,20.4,13395.2,5710,2,16384
82,6323.4,20.3,12346.3,6345.6,2,16384
83,6017.3,34.9,12155.3,6054.6,2,16384
84,5806.1,17.2,13053.8,5824.9,2,16384
85,7715.8,43.6,12513.9,7761.2,2,16384
86,9477.1,29.4,13618,9509.6,2,16384
87,9453.7,40.3,13977.6,9498.8,2,16384
88,9111.6,42.7,12157.7,9160.3,2,16384
89,5961.7,40.5,12345.6,6007.3,2,16384
90,6204.9,34.9,13799.3,6245.2,2,16384
91,6814.7,34.1,12153.5,6853.4,2,16384
92,8760,35.8,12151.8,8799.9,2,16384
93,6800.9,38.2,14575,6843.3,2,16384
94,5357.3,26.3,12153,5387.7,2,16384
95,7936.3,36.5,12624,7977.4,2,16384
96,6726.9,29.8,13055.7,6761.4,2,16384
97,8668.1,26.1,12153.3,8698.4,2,16384
98,5592,16.8,14456,5611.4,2,16384
99,5587.5,17,12348.1,5606.9,2,16384
