# commit=c1d4b38
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=1024 chunk=16 density=20 scheme=2 seed=1337
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,1479,14.3,7535.1,1504.3,2,4096
1,1300.8,14,7514.14,1317,2,4096
2,1322.9,13.4,7338.78,1338.4,2,4096
3,1507.7,14.9,7353.57,1524.4,2,4096
4,1303.5,13,7338.21,1318.2,2,4096
5,1304.7,13.1,7398.27,1319.6,2,4096
6,1303.8,13.1,7334.91,1318.7,2,4096
7,1404.7,15.9,7333.86,1422.8,2,4096
8,1389,19,7521.7,1409.9,2,4096
9,1307.6,15.5,7396.26,1324.9,2,4096
10,1306.1,16.1,7336,1324.1,2,4096
11,1307.8,16,7337.25,1325.6,2,4096
12,1303.3,15.8,7352.42,1321,2,4096
13,1376,19.5,7516.58,1397.4,2,4096
14,1302.7,14.5,7338.88,1318.7,2,4096
15,1303.7,14.5,7351.17,1319.8,2,4096
16,1298.8,13.4,7339.94,1314,2,4096
17,1309.1,13.6,7398.37,1324.2,2,4096
18,1304,12.5,7337.38,1318.1,2,4096
19,1300.6,12.4,7355.36,1314.4,2,4096
20,1358.7,13.9,7338.37,1374,2,4096
21,1325.1,12.4,7400.29,1338.9,2,4096
22,1311.4,12.4,7535.68,1325.1,2,4096
23,1520.4,20.1,7338.82,1544.4,2,4096
24,1294.5,11.8,7397.79,1307.6,2,4096
25,1360.7,12.4,7340.64,1374.5,2,4096
26,1304.4,11.2,7533.82,1317.1,2,4096
27,1321,12.3,7400.16,1334.8,2,4096
28,1298.6,12,7338.88,1312.1,2,4096
29,1318.1,12.5,7352.29,1332.1,2,4096
30,1500.5,19.4,7536.35,1521.4,2,4096
31,1297.2,12.2,7339.74,1310.8,2,4096
32,1300.9,13.4,7333.66,1315.6,2,4096
33,1305.5,11.9,7351.71,1318.9,2,4096
34,1311,13.5,7336.64,1326.2,2,4096
35,1356.7,13.9,7576.67,1372,2,4096
36,1311.9,12.8,7352.22,1326.1,2,4096
37,1304,12.4,7336.83,1317.7,2,4096
38,1297.3,11.7,7778.11,1310.4,2,4096
39,1320,11.5,7338.82,1332.8,2,4096
40,1302.7,11.4,7398.27,1315.5,2,4096
41,1294.8,20.1,7335.94,1316.3,2,4096
42,1423.9,12.7,7352.54,1437.9,2,4096
43,1297.6,10.5,7529.25,1309.2,2,4096
44,1297,11.2,7338.21,1309.7,2,4096
45,1296.6,10.9,7528.26,1308.7,2,4096
46,1295.4,11.2,7399.49,1308.1,2,4096
47,1347.9,11.1,7703.17,1360.3,2,4096
48,1332.7,11.4,7399.97,1345.4,2,4096
49,1303.4,10.9,7338.4,1315.6,2,4096
50,1474.5,10.6,7707.52,1486.6,2,4096
51,1300.2,11.3,7337.44,1313.1,2,4096
52,1420.5,12,7352.61,1433.8,2,4096
53,1296.3,10.9,7562.24,1308.6,2,4096
54,1317.6,11.2,7338.37,1330.3,2,4096
55,1314.9,10.7,7704.8,1327.1,2,4096
56,1309.7,11.1,7339.9,1322.3,2,4096
57,1295.7,10.9,7352.35,1307.9,2,4096
58,1304.9,10.8,7337.73,1317,2,4096
59,1343.9,12.1,7400.16,1357.5,2,4096
60,1298.4,10.6,7337.73,1310.2,2,4096
61,1323,10.8,7353.15,1335.4,2,4096
62,1552.6,10.4,7728.83,1564.2,2,4096
63,1371.6,10.6,7351.14,1383.7,2,4096
64,1295.8,10.3,7338.11,1307.3,2,4096
65,1322.7,10.8,7398.02,1334.7,2,4096
66,1509.7,11.1,7337.31,1522.1,2,4096
67,1312.2,10.8,7355.04,1324.4,2,4096
68,1294.5,10.5,7339.07,1306.2,2,4096
69,1294.5,10.5,7743.39,1306.3,2,4096
70,1304.1,11.6,7338.08,1317.1,2,4096
71,1959.2,13.5,7398.88,1974.1,2,4096
72,1297.8,11.9,7543.84,1311.2,2,4096
73,1346.3,11.6,7337.28,1359.2,2,4096
74,1323.4,11.4,7555.94,1336.2,2,4096
75,1383.1,11.4,7352.77,1396.1,2,4096
76,1297.9,11.9,7719.68,1311,2,4096
77,1297,11.5,8278.21,1310,2,4096
78,1297.5,11.1,7399.2,1309.9,2,4096
79,1602.2,13.5,7336.67,1616.9,2,4096
80,1298.5,13.2,7533.22,1312.9,2,4096
81,1303.3,12.1,7965.76,1317,2,4096
82,1342,11.7,7576.51,1355.5,2,4096
83,1303.7,16.5,7351.65,1322.6,2,4096
84,1485.2,20.3,7337.47,1507.8,2,4096
85,1310.2,17.1,7586.4,1329.4,2,4096
86,1381.9,16.6,7350.08,1400.5,2,4096
87,1341.6,14.9,7925.76,1358.4,2,4096
88,1307.4,15.5,7560.64,1324.7,2,4096
89,1851.3,19,7338.05,1872.3,2,4096
