# commit=c1d4b38
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=1024 chunk=16 density=80 scheme=2 seed=9999
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,2069.1,33.2,42251.7,2115.2,2,4096
1,1952.7,38.2,42446.7,1994.5,2,4096
2,2043.7,40,42354.3,2087.4,2,4096
3,2058.5,33.5,42857.1,2096,2,4096
4,1988.5,33.9,42074.1,2026.5,2,4096
5,2045.2,35.7,42600.5,2084.9,2,4096
6,2601.1,39,42756.1,2644.8,2,4096
7,2693.6,39.2,42974,2736.4,2,4096
8,1504.7,26.7,42249.6,1535.5,2,4096
9,2584.2,41.8,42550,2629.7,2,4096
10,1309.4,25.9,42315,1339,2,4096
11,1381.1,28.8,42619.6,1413.6,2,4096
12,1300.3,26,42300.4,1329.6,2,4096
13,1380.5,40.8,42558.8,1424.9,2,4096
14,1549.2,25.7,42335,1578.5,2,4096
15,2185.9,35.3,42382.1,2226.3,2,4096
16,1341.8,25.8,43156.4,1370.9,2,4096
17,1346.6,25.8,43006,1376,2,4096
18,1300.3,25.2,42808.7,1328.4,2,4096
19,1794.7,30.5,42166.3,1828.9,2,4096
20,1595,29.8,42516.4,1627.9,2,4096
21,1483.6,23.4,42852.4,1510.4,2,4096
22,1334.9,25.7,42474,1363.5,2,4096
23,1296.4,24.7,43018,1323.8,2,4096
24,1302.6,25.6,42085.5,1331.2,2,4096
25,1807.4,27.8,42732.1,1838.6,2,4096
26,1504.5,24.5,42385.5,1532.4,2,4096
27,1628.8,41.4,42766.1,1674.8,2,4096
28,1750.9,27.5,42450.5,1781.5,2,4096
29,1387.6,25.3,42223.1,1416,2,4096
30,1308.5,26.3,42886,1338.5,2,4096
31,1311.1,26.4,42628.7,1341.3,2,4096
32,1469.3,31.9,42350.7,1505.4,2,4096
33,1323,27.2,42636.6,1354.1,2,4096
34,1379.3,29.2,42119.4,1412,2,4096
35,1301.9,22.2,42315.3,1327,2,4096
36,1300.6,25.8,42263.4,1330,2,4096
37,1519.2,32.7,42428.9,1556.1,2,4096
38,1343.5,26.1,42328.9,1373,2,4096
39,1322.8,27,43600.4,1353.9,2,4096
40,1301.2,25.2,42587.2,1329.6,2,4096
41,2329.5,31.2,42484.5,2364,2,4096
42,2114.9,36.1,42873.6,2155.2,2,4096
43,2083.8,35,42459.7,2122.8,2,4096
44,2057,34.7,42334.5,2095.6,2,4096
45,2061,36.3,42095.4,2101.1,2,4096
46,2120.2,34.3,42685.3,2158.7,2,4096
47,1705.7,28.6,42272.3,1738.8,2,4096
48,2575.3,36.7,42337.7,2616.5,2,4096
49,2559.1,34.8,42094,2597.6,2,4096
50,1818,26.7,42375.8,1847.8,2,4096
51,2677.1,38.8,42786.9,2720,2,4096
52,1581.6,31.8,42852.8,1616.7,2,4096
53,1433.1,24,42938.4,1460.4,2,4096
54,1315,24.2,42274.6,1342.3,2,4096
55,1300.1,22,41951.4,1325,2,4096
56,1333.6,23.3,42310.8,1359.8,2,4096
57,1303.2,22.4,42268.1,1328.7,2,4096
58,2092.5,32.5,42209.8,2128.8,2,4096
59,1955.8,31.5,42023.6,1991.4,2,4096
60,1376.5,23.8,43186,1403.7,2,4096
61,1345.7,25.4,44115.9,1374.8,2,4096
62,1369.8,25.5,42877.7,1399.6,2,4096
63,1353.4,26.1,43242.2,1383.2,2,4096
64,1304.3,23.7,43199.2,1331.7,2,4096
65,1331.9,26.7,42447.5,1362.3,2,4096
66,1299.4,23.6,43288.3,1325.9,2,4096
67,1325.1,23.5,42770,1351.7,2,4096
68,1440.5,27.8,43146.5,1472.1,2,4096
69,1455.2,29.8,42884.4,1488.1,2,4096
70,1315.4,23.9,43028.5,1342.8,2,4096
71,1298.6,22.7,43348.2,1325,2,4096
72,1298.5,22.8,42617.2,1324.7,2,4096
73,1402.2,24.2,42441.8,1430,2,4096
74,1325.7,24.1,42464.9,1352.6,2,4096
75,1503.6,23.1,42316.8,1530.3,2,4096
76,1357.1,24.3,42483.8,1384.7,2,4096
77,2141.7,29.7,42714.8,2174.5,2,4096
78,1523.4,44.7,42443,1571.9,2,4096
79,1307.2,23.3,42568.3,1333.7,2,4096
80,1303.7,21.9,42375.6,1329.3,2,4096
81,1325.8,22.2,42376.7,1351.6,2,4096
82,1327,20.3,43080.8,1350.4,2,4096
83,1310.2,23.9,43838.9,1337.3,2,4096
84,1460.3,27.6,42490.4,1491.8,2,4096
85,1298.1,21.4,42472.6,1323.2,2,4096
86,1325,21,42726.8,1349.6,2,4096
87,1637.2,22.6,42611.2,1663,2,4096
88,2243.3,28.3,42659.7,2275.2,2,4096
89,1391.9,23.2,42321,1419.2,2,4096
90,1525.6,24.5,42453,1553.8,2,4096
91,1986.8,24,42479.4,2014.6,2,4096
92,1461.9,21.1,42882.1,1486.3,2,4096
93,1553.6,24.2,42451,1581.3,2,4096
94,1410.8,24.3,42222.5,1438.1,2,4096
95,1390.1,21.3,42666.4,1414.9,2,4096
96,1298.3,20.2,42583.9,1321.8,2,4096
97,1302.6,31.6,42891.4,1337.2,2,4096
98,1301.9,19.7,42768.4,1324.9,2,4096
99,1421.9,19.3,42096.5,1444.7,2,4096
100,1330.2,25.6,41913.5,1359.3,2,4096
101,1333.7,20.2,43007.7,1357.2,2,4096
102,1705.4,28.7,42304.3,1737.2,2,4096
103,2069.4,28.9,42166.2,2102.2,2,4096
104,1703.6,27.2,42014.6,1734.4,2,4096
105,1913.4,27.2,42079.9,1944.5,2,4096
106,1310.9,20.7,43572.4,1334.5,2,4096
107,1357.7,23.1,42885.1,1384.6,2,4096
108,1410.1,23.3,42443.1,1436.7,2,4096
109,1470.2,30.9,41940.4,1504.9,2,4096
110,1314,19.3,42977.1,1335.9,2,4096
111,1297,19.5,42300.9,1319.8,2,4096
112,1422,21.3,42463.2,1446.6,2,4096
113,1584.5,21.1,42246.3,1609.1,2,4096
114,1294.9,18.5,42460.2,1316.5,2,4096
115,1876.8,30.2,42248.6,1911.4,2,4096
116,1315.1,231.3,42255.5,1549.8,2,4096
117,1572.8,22.7,42450.7,1598.8,2,4096
118,1295.7,19.1,42564.3,1317.6,2,4096
119,1432.5,25.1,42551,1461,2,4096
120,1296.9,19.9,42651.8,1319.8,2,4096
121,1298,20.1,42302.5,1321.2,2,4096
122,2065.7,25,42894.4,2094.8,2,4096
123,1604.7,27.4,42071.7,1636.2,2,4096
124,1882.7,28.3,42315.9,1915,2,4096
125,1839.4,28.7,42313.5,1870.6,2,4096
126,1312.8,21.5,42087.5,1337.7,2,4096
127,1382.9,22.1,42885.6,1408.8,2,4096
128,1333.1,23.5,42995.3,1360.2,2,4096
129,1721.9,26.7,42376.4,1752.6,2,4096
130,1434.8,25.2,42478.5,1463.4,2,4096
131,2051.4,29.9,42281.6,2085.2,2,4096
132,2109.7,28.6,42923.1,2142.3,2,4096
133,2074.6,28.2,42473.6,2106.8,2,4096
134,2113.8,30.2,42017.8,2148,2,4096
135,1993.6,29.1,42605.6,2026.4,2,4096
136,2056,28.9,42488.2,2088.8,2,4096
137,1953.4,25.5,42817.9,1983.6,2,4096
138,2673.8,30.9,42810.8,2708.9,2,4096
139,2658.5,30.1,42071.7,2693.2,2,4096
140,2342.7,29.7,42525.3,2376.4,2,4096
141,2574.3,38,42707.8,2616.9,2,4096
142,2242.2,45.6,42962.4,2291.5,2,4096
143,1363,22.3,42871.1,1388.9,2,4096
144,1356.1,20.2,42938.4,1379.5,2,4096
145,1330.2,22.7,41918.4,1356.7,2,4096
146,1307.5,20.9,42879.5,1331.8,2,4096
147,1348.1,23.3,42261,1374.9,2,4096
148,1737.4,26.2,42183.4,1768.2,2,4096
149,1305.5,21.5,42022.1,1330.6,2,4096
150,1542.9,26.7,43477.5,1573.3,2,4096
151,1375.1,22.9,42768.4,1401.3,2,4096
152,1365.9,24.2,42878.1,1393.5,2,4096
153,1567.8,21.7,42758.8,1592.8,2,4096
154,1443.2,29.2,42211.8,1476.1,2,4096
155,1430,26,42371.4,1459.5,2,4096
156,1353.8,21.8,42664.2,1378.5,2,4096
157,1343.2,24.1,42478.5,1370.8,2,4096
158,1296.1,20.1,42318.6,1319.2,2,4096
159,1299.3,19.3,42475.3,1321.5,2,4096
160,1298.6,20.3,42518.2,1322.2,2,4096
161,1970.3,29.6,42735.4,2004.1,2,4096
162,1445.8,24,42432.4,1473.9,2,4096
163,1443.8,19.6,42513.7,1466.3,2,4096
164,1342.5,20.6,42272.2,1366.6,2,4096
165,1329.1,21.2,42304,1353.2,2,4096
166,1554.4,22.2,42586.5,1580.6,2,4096
167,2063.8,28.2,42242.9,2095.6,2,4096
168,2362.1,33.9,42122.3,2400,2,4096
169,2208.3,38.1,42393.2,2250.6,2,4096
170,2093.2,43.5,42313,2140.6,2,4096
171,2051.1,29.3,42283.2,2084.3,2,4096
172,2578.2,30.4,42898.5,2613.1,2,4096
173,2581.8,34.6,43857.5,2621.7,2,4096
174,2566.4,36.7,42812.8,2607.9,2,4096
175,2548.7,31.7,43164.1,2584.2,2,4096
176,1337.2,22.3,42829,1362.9,2,4096
177,1299.4,20.3,43251.1,1322.6,2,4096
178,1298,20.5,42996.5,1322,2,4096
179,1304,20.8,42258,1328.3,2,4096
180,1787.4,28.1,42814.1,1820.1,2,4096
181,1484.6,117.1,42688.7,1605.5,2,4096
182,1329.1,22.4,43310.4,1354.9,2,4096
183,1296.9,20,42754,1319.9,2,4096
184,1310.4,19.8,42312.7,1333.3,2,4096
185,1297.5,20.6,42650.7,1321.5,2,4096
186,1382.5,23.6,42551,1410.1,2,4096
187,1342.4,29.7,42938,1375.1,2,4096
188,2277.6,30.1,42703.5,2311.7,2,4096
189,1539.3,28,43660.3,1571.8,2,4096
190,1898.6,51.1,45860.3,1954.1,2,4096
191,2774.4,25.8,42426.1,2805.3,2,4096
192,1662.3,24.7,42312.6,1690.6,2,4096
193,2123,30.5,42549.2,2157.3,2,4096
194,1465.6,22.5,42333.5,1491.7,2,4096
195,1820.2,25.5,43189,1850.1,2,4096
196,1330.4,22.5,42315,1356.5,2,4096
197,1795.9,26,42308.2,1825.6,2,4096
198,1524.2,21.2,42261.8,1548.7,2,4096
199,1895.7,23.1,42512,1922,2,4096

cpu_record_us_summary,avg,min,max,p1,p99,stddev
cpu_record,1639.89,1294.9,2774.4,1295.7,2677.1,400.788

cpu_wait_us_summary,avg,min,max,p1,p99,stddev
cpu_wait,28.3655,18.5,231.3,19.1,51.1,16.7837

gpu_exec_us_summary,avg,min,max,p1,p99,stddev
gpu_exec,42598.5,41913.5,45860.3,41918.4,43857.5,447.804

frame_wall_us_summary,avg,min,max,p1,p99,stddev
frame_wall,1671.92,1316.5,2805.3,1317.6,2720,404.47
