# commit=c1d4b38
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=4096 chunk=16 density=50 scheme=3 seed=42
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,23,15.9,51243.4,53.1,2,65536
1,21.3,14.4,53177.4,38.3,2,65536
2,20.6,14.8,53587,37.9,2,65536
3,21.2,14.8,53303.2,38.7,2,65536
4,20.7,23.9,55677.4,47.2,2,65536
5,20.3,15.6,53079.2,38.9,2,65536
6,25.1,16.3,53320.2,44.3,2,65536
7,34.7,26.2,52289.3,64.9,2,65536
8,30.9,21.6,51757.8,56,2,65536
9,45.3,26.9,55152.2,78.4,2,65536
10,30.3,20.6,51557.2,55.1,2,65536
11,27.3,19.7,53655.7,49.8,2,65536
12,41.7,30.8,53098.8,77.9,2,65536
13,28.4,20.7,53396,53,2,65536
14,26.8,17.9,53932.1,47.6,2,65536
15,25.5,17.9,53327.9,46.2,2,65536
16,24.1,15.7,52328.5,42.7,2,65536
17,22.8,14.4,52263,39.3,2,65536
18,35.3,25.1,52304.8,64.5,2,65536
19,41,31.1,50819.4,78,2,65536
20,45.3,33.6,50833.8,85,2,65536
21,45.9,36.6,51515.1,89,2,65536
22,46.2,32.9,51740.2,83.4,2,65536
23,35.2,28.2,51615,67.3,2,65536
24,45.1,35.8,50989.2,86.7,2,65536
25,38.4,29.6,51144.9,71.8,2,65536
26,31.3,20.7,53693.9,56.4,2,65536
27,36.9,27.5,54160.6,67.4,2,65536
28,27.8,20.2,52951.4,51.1,2,65536
29,27.7,18.8,55576.5,49.9,2,65536
30,27.4,18,54193.4,48.5,2,65536
31,27.5,19.5,54973.6,50.6,2,65536
32,26.3,18.5,54184.3,48.1,2,65536
33,26.3,18,53834.8,47.4,2,65536
34,27.4,17.8,54330.5,48.2,2,65536
35,26.6,18.2,55571.7,48.2,2,65536
36,29.3,18.7,52878.1,51,2,65536
37,25.4,16.9,51761.1,46.5,2,65536
38,25.9,16.7,53065,45.4,2,65536
39,25.4,17.1,55496.3,45,2,65536
40,24.4,15.9,53479.3,42.7,2,65536
41,25.6,17.5,53629.3,45.8,2,65536
42,24,15.9,54503.3,42,2,65536
43,28.3,19.1,57376.6,50.5,2,65536
44,28.7,18.3,53157.3,50,2,65536
45,23.3,15.7,55703.7,41.3,2,65536
46,22.4,15.2,54918,40,2,65536
47,20.5,13.7,57082.9,36.2,2,65536
48,21.6,14.2,55101.7,37.9,2,65536
