# commit=c1d4b38
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=2048 chunk=16 density=50 scheme=2 seed=9999
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,5276.9,23.6,12165.5,5312.1,2,16384
1,5301.7,28.4,12362.5,5333.5,2,16384
2,5367.1,24.1,12328.9,5396.5,2,16384
3,5248.8,22.8,12137.1,5274.9,2,16384
4,5306.1,28.6,12356.6,5337.9,2,16384
5,5295.7,22.5,12333.3,5321,2,16384
6,5616,24.4,12331.6,5643.7,2,16384
7,5316.2,23,12002.7,5342.3,2,16384
8,5478.6,26.3,12338.9,5507.9,2,16384
9,5270.1,22.4,12340.2,5295.8,2,16384
10,5251.4,24.1,11297.2,5278.6,2,16384
11,5322.4,23.4,12344.2,5349,2,16384
12,5559.5,25.4,12339,5588.5,2,16384
13,5281,25.5,12159.4,5309.9,2,16384
14,5292.6,29.7,11769.8,5325.6,2,16384
15,5283.3,24.9,12335.6,5311.7,2,16384
16,5250.2,23.3,12365.5,5276.7,2,16384
17,6139.6,55.5,11977.3,6198.3,2,16384
18,5609.6,26.6,12348.2,5639.4,2,16384
19,5230.1,24.4,12330.8,5257.7,2,16384
20,5476.6,43.2,12401.3,5524.1,2,16384
21,5480.9,26.3,12366,5510.5,2,16384
22,5445.2,24.8,12333.5,5473.8,2,16384
23,5296.1,28.5,12168.7,5328.2,2,16384
24,5311.2,27.5,12360.3,5343.1,2,16384
25,5389,28.9,12338.2,5421.6,2,16384
26,5363.2,24.3,12325.5,5390.9,2,16384
27,5547.9,27.8,12002.6,5580.5,2,16384
28,5356.8,23.8,12338.8,5384.3,2,16384
29,5346.1,24.1,12331.9,5374.3,2,16384
30,5539.3,25.3,12170.1,5567.6,2,16384
31,5712.4,33.4,12352.4,5749.7,2,16384
32,5333.3,27.1,12337.2,5363.9,2,16384
33,5363.8,26.8,12313.7,5394.2,2,16384
34,5296.3,27.7,12002.2,5327.5,2,16384
35,5644.7,27.6,12354.5,5675.7,2,16384
36,5900.3,25.2,12333.6,5929.2,2,16384
37,5275,23.1,12185.6,5301.1,2,16384
38,5238.4,26,12354.4,5268.2,2,16384
39,5287.2,22.8,12316,5313.5,2,16384
40,5474.9,26.1,12319.4,5504.4,2,16384
41,5369.1,27.4,11979.6,5400.2,2,16384
42,5285.5,23.3,12350.2,5312,2,16384
43,5316.4,23.5,12147.3,5343.7,2,16384
44,5275.9,38.5,11112.7,5318.1,2,16384
