# commit=c1d4b38
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=4096 chunk=16 density=50 scheme=2 seed=42
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,23807.8,28.2,47034.3,23848.6,2,65536
1,24853.6,24.8,49091.2,24882.3,2,65536
2,23787.8,40.1,48598.2,23831.5,2,65536
3,26519.1,27.8,48068.4,26550.6,2,65536
4,25360.1,25.2,47408.1,25389.4,2,65536
5,24350.2,37.1,45087.6,24390.4,2,65536
6,23770,26.2,43414.3,23799.2,2,65536
7,23944.1,24.8,43931.8,23975.6,2,65536
8,24345.3,22.8,45064.4,24371.2,2,65536
9,23570.5,22.5,43207.1,23595.9,2,65536
10,25443.6,26.2,43230.6,25472.2,2,65536
11,26020.6,24.2,48311.7,26047.2,2,65536
12,23991.1,23,45385.9,24016.7,2,65536
13,24481.6,23.7,47621.1,24507.6,2,65536
14,23604.1,21.6,44004.9,23630,2,65536
15,24268.9,34.1,43416,24305.6,2,65536
16,24168.4,27.3,43393.7,24198.5,2,65536
17,24189.1,22.5,45229,24214,2,65536
18,24143.5,24.3,45511.3,24170,2,65536
19,25461.7,21.3,43025.8,25485.5,2,65536
20,31101.9,35.8,43191.3,31141.8,2,65536
21,32877.2,42.2,43568.9,32923.3,2,65536
22,26234.6,65,43223.6,26304,2,65536
23,27732.2,42.6,43410.3,27778.7,2,65536
24,33551.6,36.8,44636.6,33593.5,2,65536
25,34343.7,25.7,43408.5,34372.4,2,65536
26,37757,25.9,44633.3,37785.8,2,65536
27,23642.8,23.1,46480.2,23668.6,2,65536
28,24765,22,45906,24789.6,2,65536
29,23896.7,23.1,45319.4,23924.6,2,65536
30,23192.8,26.9,46877.7,23222.6,2,65536
31,23802.1,23.6,43985.5,23828.1,2,65536
32,23709.4,25.2,44146.8,23738.8,2,65536
33,24364,21.6,43636.9,24388.4,2,65536
34,23121.1,27.4,44303.7,23152.2,2,65536
35,24149.4,20.8,45034.8,24173.4,2,65536
