frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,25.6,6161.9,222.688,6200.1,2,53
1,26.1,4979.4,223.136,5008.3,2,53
2,18.7,5947.9,222.4,5968.2,2,53
3,18.8,6767.3,222.944,6787.5,2,53
4,22.9,3443.3,223.072,3468.2,2,53
5,18.4,3972.2,223.36,3992.1,2,53
6,15.9,5818,223.68,5835.1,2,53
7,17.3,5872.4,222.816,5891.1,2,53
8,18.7,5820,223.712,5840.5,2,53
9,15,5972.1,223.136,5988.2,2,53
10,17.1,5274.4,222.72,5292.9,2,53
11,15.6,5352,223.392,5369,2,53
12,16.6,5614.1,222.976,5632.2,2,53
13,16.3,5849.5,223.104,5867.3,2,53
14,16,5964.1,222.688,5981.2,2,53
15,17,5890.1,223.36,5908.6,2,53
16,14.6,5854.6,223.36,5870.4,2,53
17,25.6,5948.6,223.776,5976.2,2,53
18,17,4279.5,223.04,4298,2,53
19,17.1,5862.1,223.008,5880.3,2,53
20,21.1,5605.6,223.136,5628.5,2,53
21,52.1,3341,223.456,3396.6,2,53
22,21.1,5939.5,222.944,5962.3,2,53
23,18.2,6745.4,223.328,6765.2,2,53
24,17.5,3483.9,223.36,3502.8,2,53
25,27.9,5375.8,222.528,5406.3,2,53
26,16.9,6175,222.912,6193.4,2,53
27,16.3,5590.7,222.784,5608.6,2,53
28,19.4,6044.8,223.552,6066,2,53
29,18.9,5730.5,222.88,5750.8,2,53
30,16.7,5126.2,223.2,5144.4,2,53
31,18,5934.2,223.424,5953.8,2,53
32,15.3,5810,223.36,5826.4,2,53
33,21.4,5675.8,223.296,5699.1,2,53
34,15.4,5925.5,223.328,5942,2,53
35,16.3,5868,222.336,5885.8,2,53
36,18.5,4237.7,223.008,4257.7,2,53
37,19.2,5801.6,222.752,5822.5,2,53
38,21.1,5409.3,222.688,5432,2,53
39,24.1,5758.6,222.56,5784.5,2,53
40,16.6,8192.3,223.424,8210.2,2,53
41,18.5,2024,223.392,2043.9,2,53
42,14.6,5882.8,222.4,5898.7,2,53
43,15.9,8155.4,223.104,8172.7,2,53
44,15.8,2684.9,222.624,2702.3,2,53
45,19.2,5937.1,223.04,5957.5,2,53
46,21.3,7524.7,222.496,7547.5,2,53
47,19.1,4049.2,222.88,4069.8,2,53
48,26.8,5828,223.264,5856.5,2,53
49,30.2,5686.4,223.264,5719.9,2,53
50,27.7,5846,222.912,5876.4,2,53
51,29.7,5767.4,223.104,5799.6,2,53
52,24.6,5798.7,222.816,5825.3,2,53
53,32,5707.7,222.816,5743,2,53
54,27.3,5856.8,223.328,5886.5,2,53
55,25.3,5663.2,223.616,5690.6,2,53
56,23.9,5767.7,223.68,5793.7,2,53
57,26.7,5837.1,222.944,5865.5,2,53
58,32.5,5731.7,223.008,5767,2,53
59,66.2,5818.8,222.752,5887.8,2,53
60,27.5,5730.6,223.136,5761.7,2,53
61,36.3,5675.8,222.304,5715.7,2,53
62,33.6,5787.6,223.104,5824,2,53
63,33.5,5706.3,222.624,5742.8,2,53
64,33.9,5646.3,223.552,5683.7,2,53
65,33,6006.7,223.904,6042.1,2,53
66,33.7,5561.3,222.72,5598.5,2,53
67,24.2,4195.7,223.168,4221.6,2,53
68,23.4,5708.2,222.976,5733.6,2,53
69,32.3,6505.4,223.264,6540.5,2,53
70,32.1,4885.1,222.784,4920.1,2,53
