frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,73.1,27.7,160.992,109.7,2,225
1,11.3,7,160.672,19.3,2,225
2,11.3,7.3,160.544,19.3,2,225
3,11.1,6.8,160.32,18.7,2,225
4,11.4,7.3,160.352,19.5,2,225
5,18.8,12.1,161.536,33.5,2,225
6,17.3,10.8,161.664,29.5,2,225
7,14.9,9.5,160.704,25.6,2,225
8,17,10.7,160.576,29.1,2,225
9,15,29.2,161.344,45.5,2,225
10,32.1,7.9,160.96,41.1,2,225
11,13.2,8.3,161.28,22.5,2,225
12,22.3,16,160.576,40.6,2,225
13,16.6,12.1,161.216,30.5,2,225
14,19.9,11.7,160.672,33.2,2,225
15,14.9,9.3,162.112,25.3,2,225
16,15,9.5,160.672,25.8,2,225
17,11.6,7.2,161.152,19.6,2,225
18,46.4,28.7,161.12,76.4,2,225
19,11,6.8,160.48,18.6,2,225
20,14.8,9.3,160.544,25.3,2,225
21,14.8,9.3,160.896,25.3,2,225
22,15,9.8,160.64,25.9,2,225
23,14.8,61,161.024,77,2,225
24,11.4,7.2,160.448,19.5,2,225
25,11.5,7.2,161.12,19.4,2,225
26,10.5,6.5,160.736,17.7,2,225
27,15.8,10,161.28,27.3,2,225
28,17.3,11.1,162.016,29.7,2,225
29,15,9.5,160.576,25.8,2,225
30,12.3,7.6,161.312,21,2,225
31,11,6.8,160.896,18.6,2,225
32,34.1,41.8,160.8,77.2,2,225
33,14.8,9.2,161.024,25.3,2,225
34,11.8,7,161.12,19.7,2,225
35,13.9,8.7,161.728,23.7,2,225
36,12.2,7.5,161.184,20.7,2,225
37,14.3,9,161.088,24.6,2,225
38,15.8,9.6,160.832,26.7,2,225
39,14.4,9.1,161.568,24.9,2,225
40,15.5,9.9,160.928,26.7,2,225
41,31,12.3,161.024,45.1,2,225
42,21.8,14,161.312,37.5,2,225
43,17.9,15.8,161.504,35.1,2,225
44,15.7,9.4,160.544,26.3,2,225
45,16.4,10.6,160.288,28.5,2,225
46,18.4,9.8,160.672,29.6,2,225
47,15.2,8.6,160.48,24.8,2,225
48,17.9,10.8,160.864,30.1,2,225
49,15.8,9.7,160.608,26.9,2,225
50,15.9,9.9,160.96,27,2,225
51,18,11.3,162.016,31,2,225
52,16.4,9.6,161.216,27.3,2,225
53,13.2,8.2,160.256,22.4,2,225
54,15.6,9.8,160.608,26.7,2,225
55,9.8,5.8,160.672,16.2,2,225
56,8.7,5.3,160.736,14.6,2,225
57,8.1,5,160.544,13.8,2,225
58,8.4,5.1,160.864,14.1,2,225
59,16.1,10.1,160.768,27.6,2,225
60,17.6,11.4,161.664,30.5,2,225
61,16.2,9.9,160.576,27.6,2,225
62,12.1,6.7,160.832,20,2,225
63,15.3,9.6,160.64,26.4,2,225
64,19.5,13.8,161.952,34.7,2,225
65,25,16.1,161.28,43.3,2,225
66,19.9,12.2,161.824,34.1,2,225
67,24.4,15.4,160.992,42,2,225
68,18.2,12,161.088,31.7,2,225
69,16,9.5,161.568,26.7,2,225
70,12.3,7.8,161.184,20.8,2,225
71,17.2,11,161.44,30,2,225
72,18.6,11.7,161.12,31.9,2,225
73,15.4,10,161.28,26.8,2,225
74,15.6,9.8,161.024,26.5,2,225
75,15.5,9.8,162.304,26.5,2,225
76,19.3,14.1,161.12,34.9,2,225
77,15.5,9.5,161.248,26.4,2,225
78,18.2,31.4,161.664,51.1,2,225
79,18.9,19.4,160.768,40.2,2,225
80,21.7,10.7,161.856,34,2,225
81,23.2,13.1,162.496,38,2,225
82,18.5,11,161.344,30.9,2,225
83,16.4,12,162.048,29.8,2,225
84,13.6,8.4,160.864,23.2,2,225
85,14.4,8.6,161.024,24,2,225
86,13.8,8.5,160.896,23.5,2,225
87,10.2,6.5,161.472,17.6,2,225
88,15.1,9.6,161.696,26,2,225
89,15,9.3,161.184,25.6,2,225
90,15.7,9.6,161.92,26.6,2,225
91,33.5,9.1,161.92,43.9,2,225
92,21,13.4,161.376,36.6,2,225
93,14,8.9,161.056,24,2,225
94,15.6,9.8,161.472,26.6,2,225
95,18,12,161.504,31.6,2,225
96,21.5,14.5,161.984,38,2,225
97,12.4,7.4,160.896,20.8,2,225
98,17.1,11.2,161.248,29.8,2,225
99,19.7,11.5,162.144,32.7,2,225
100,25.6,18.4,161.792,46.9,2,225
101,24,60.7,161.248,88.3,2,225
102,21,12.7,161.792,35.5,2,225
103,20.4,12.5,160.64,34.5,2,225
104,21.4,13.4,161.152,36.7,2,225
105,19.7,12,160.864,33.5,2,225
