frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,15.3,12.1,3160.19,38.1,2,4096
1,15.5,9.2,2950.62,26.4,2,4096
2,12.1,7.6,3159.81,20.9,2,4096
3,14.5,9.4,2792.13,25.2,2,4096
4,24.1,16.7,2994.53,44.4,2,4096
5,15,9.8,2791.1,26.1,2,4096
6,17.6,12.1,2793.95,31.3,2,4096
7,19.9,13.4,2792.1,35.4,2,4096
8,21.4,14.8,2792.61,38.1,2,4096
9,19,11.5,3085.44,32.5,2,4096
10,17.2,10.9,2793.02,29.7,2,4096
11,17.6,11.5,2992.7,30.8,2,4096
12,17,11.4,2792.54,29.8,2,4096
13,20.9,14.1,2993.79,37.1,2,4096
14,19.3,13.3,2791.71,34.2,2,4096
15,18.7,12.3,2995.23,32.6,2,4096
16,16.9,14.1,2791.23,32.4,2,4096
17,16,11.3,2793.66,28.6,2,4096
18,19.6,13.5,2790.82,35.3,2,4096
19,20.4,15.8,2792.96,38,2,4096
20,17.4,12.1,2993.18,31.3,2,4096
21,19.5,13.3,2791.46,34.5,2,4096
22,18.4,11.9,2991.17,31.8,2,4096
23,19,12.2,3071.9,32.7,2,4096
24,16.2,10.7,2996.96,28.4,2,4096
25,19.6,15.2,2997.09,37.2,2,4096
26,17.6,13.5,2793.79,32.9,2,4096
27,21.8,14.6,2793.63,38.6,2,4096
28,20,12.5,2792.58,34.3,2,4096
29,26.5,16.4,2991.07,45.6,2,4096
30,23.6,15.3,2791.33,41.3,2,4096
31,21.1,12.8,2993.86,35.8,2,4096
32,18.9,12.2,2792.29,32.7,2,4096
33,17.9,14.3,2981.44,34,2,4096
34,19.1,12.2,3001.09,32.9,2,4096
35,19,13.7,2794.69,34.6,2,4096
36,18.7,12.3,2992.86,33,2,4096
37,20.6,12.3,2979.26,35.7,2,4096
38,16.6,10,2992.58,28.1,2,4096
39,17.4,10.6,2790.91,29.4,2,4096
40,13.1,8.2,2993.12,22.6,2,4096
41,19.9,14.4,2792.58,36.1,2,4096
42,15.7,10.7,2985.98,27.7,2,4096
43,15.3,9.7,2792.7,26.3,2,4096
44,22.8,13.5,2794.72,38.9,2,4096
45,15.2,9.8,2792.29,26.3,2,4096
46,15.8,10.9,2794.5,28.2,2,4096
47,14.9,9.7,2993.09,25.9,2,4096
48,14.7,9.6,2791.9,25.5,2,4096
49,18.3,13.9,3082.88,33.7,2,4096
50,15.1,9.9,2791.87,26.3,2,4096
51,12.9,8.3,2995.74,22.4,2,4096
52,14.5,9.3,2792.96,25.1,2,4096
53,10.9,6.8,3001.18,18.5,2,4096
54,15.2,10.6,2793.73,27,2,4096
55,14.6,9.2,2999.33,25.1,2,4096
56,14.8,9.5,2792.77,25.3,2,4096
57,17.4,11.6,2794.05,30.6,2,4096
58,18.3,11.2,2986.56,31.1,2,4096
59,15.3,9.7,2794.5,26.3,2,4096
60,14.4,9.3,2993.95,25,2,4096
61,14.5,9.3,2608.45,25.1,2,4096
62,17.6,10.4,2992.54,29.5,2,4096
63,14.5,9.3,2791.1,25.1,2,4096
64,12.2,7.7,2994.43,20.9,2,4096
65,14.5,9.1,2791.58,25,2,4096
66,21.9,16.8,2994.88,41.5,2,4096
67,14.7,9.5,2792.06,25.5,2,4096
68,16,10.7,2985.09,28,2,4096
