frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,147.8,9,150.24,169.3,429,256
1,152,8.8,149.984,162.8,429,256
2,147.3,8.2,150.432,157,429,256
3,154.8,9.1,150.72,165.1,429,256
4,151.4,10.8,150.496,163.5,429,256
5,149.7,9.3,150.208,159.9,429,256
6,155,9.4,150.368,165.3,429,256
7,147.7,12.5,150.784,161.7,429,256
8,139,16.4,150.976,156.5,429,256
9,87.3,8.3,151.584,96.5,429,256
10,88.4,10.9,151.296,101.9,429,256
11,83.4,7.3,150.368,91.5,429,256
12,82.5,6.2,150.016,89.6,429,256
13,128.2,14.2,149.984,144.1,429,256
14,149.7,13.1,149.792,164.3,429,256
15,157,9.4,150.464,167.5,429,256
16,151.1,8.6,150.08,160.6,429,256
17,147,7.8,150.496,155.6,429,256
18,92.4,12.1,163.712,105.9,429,256
19,158.4,13.4,151.456,173.4,429,256
20,152.3,16.6,150.56,170.4,429,256
21,156.1,12.9,150.592,170.5,429,256
22,110.1,12.9,150.176,124.6,429,256
23,153.1,12.9,150.048,167.4,429,256
24,148.1,10.2,149.856,159.3,429,256
25,86.3,10.7,149.952,98.7,429,256
26,153.6,11.8,150.496,166.6,429,256
27,146.4,9,151.808,156.4,429,256
28,106.3,11.3,151.072,118.9,429,256
29,152.7,13.2,150.528,167.4,429,256
30,146.1,13.1,150.976,160.8,429,256
31,121.7,11.5,150.752,134.4,429,256
32,150.7,16.5,150.432,168.6,429,256
33,147.3,8.1,150.368,156.2,429,256
34,145.9,8.5,150.56,155.1,429,256
35,152.1,6.7,150.336,159.5,429,256
36,168.2,13.1,151.04,182.7,429,256
37,89.3,11.1,149.888,101.4,429,256
38,117.9,13.6,150.368,132.9,429,256
39,130,15.6,150.688,147.5,429,256
40,150.1,12.8,150.848,164.5,429,256
41,111.7,16.3,151.232,129.7,429,256
42,121.3,12.3,149.92,135,429,256
43,156.5,13.2,151.552,171.1,429,256
44,149.1,9.4,150.656,159.3,429,256
45,147.7,8.3,150.56,156.6,429,256
46,152.1,8.8,150.144,161.7,429,256
47,147.8,8.1,150.464,156.8,429,256
48,150.7,8,150.112,159.4,429,256
49,152.9,8.2,150.496,162,429,256
50,163.5,15.8,150.88,181,429,256
51,154.7,13.2,151.744,169.2,429,256
52,149.7,8.7,150.848,159.5,429,256
53,87.5,11.8,150.88,100.7,429,256
54,152.5,10.1,150.592,163.5,429,256
55,149.1,8.1,150.016,158,429,256
56,147,7.9,150.432,155.8,429,256
57,150,13,149.824,164.5,429,256
58,149.3,9.6,150.112,159.7,429,256
59,98.5,11.5,150.88,111.8,429,256
60,154.2,10,150.208,165.1,429,256
61,224,8.6,150.272,233.7,429,256
62,145.9,12.4,150.816,159.7,429,256
63,156,13,150.56,170.4,429,256
64,160.7,15.4,150.112,177.5,429,256
65,151.8,13.6,150.592,167,429,256
66,156.6,8.6,150.016,166.2,429,256
67,99.6,13.1,150.368,113.9,429,256
68,148.7,9.7,150.176,159.3,429,256
69,93.2,11.1,150.528,105.5,429,256
70,151.6,12.8,149.856,166,429,256
71,165.7,13.7,150.464,181.2,429,256
72,165.2,14.7,150.624,181.4,429,256
73,89.3,11.2,150.4,101.5,429,256
74,153,13.9,150.816,168.4,429,256
75,157.5,12.8,150.592,171.6,429,256
76,139.1,9.4,149.888,149.8,429,256
77,148.8,10.5,150.496,160.5,429,256
78,149.4,9.1,150.624,159.4,429,256
79,87.3,10.7,150.016,99.3,429,256
80,155.6,10.1,150.496,166.5,429,256
81,149.6,9.1,150.528,159.6,429,256
82,89.2,11.4,150.176,102,429,256
83,243.1,13.3,151.552,258,429,256
84,158.1,12.8,150.016,172.3,429,256
85,86.5,10.7,150.816,98.4,429,256
86,158.1,13,150.688,172.7,429,256
87,150.9,9.8,151.168,161.8,429,256
88,148.3,8.5,149.824,157.6,429,256
89,148,7.7,150.016,156.5,429,256
90,149.6,8.2,150.464,158.6,429,256
91,149.3,7.6,150.848,157.5,429,256
92,148.2,8.3,149.888,157.3,429,256
93,153.7,12.6,150.624,167.8,429,256
94,155.2,13,150.88,169.7,429,256
95,109.2,12.7,150.592,123.1,429,256
96,103.2,10.8,150.016,115.3,429,256
97,144.3,12,150.464,157.8,429,256
98,135.4,8.1,150.464,144.4,429,256
99,137.1,6.6,150.72,144.4,429,256
100,151.9,12.8,150.4,166.3,429,256
101,151.4,7.5,151.104,159.7,429,256
102,86.8,11.6,150.72,99.6,429,256
103,85.4,10.8,150.464,97.4,429,256
104,145.6,12.8,150.272,160,429,256
105,103.4,11.9,149.728,116.7,429,256
106,152.9,12.7,150.368,167.1,429,256
107,151.1,9.9,150.88,161.9,429,256
108,146.2,7.9,150.4,154.9,429,256
109,153.3,7.2,150.528,161.4,429,256
110,150.2,8.2,150.912,159.3,429,256
111,138.4,10.4,150.624,150.2,429,256
112,150.8,9.3,150.784,161.2,429,256
113,179.1,12.3,151.328,193,429,256
114,168.7,12.6,150.464,182.9,429,256
115,134.8,11.9,151.136,148.2,429,256
116,152.5,12.6,150.336,166.6,429,256
117,135.1,12.1,149.824,148.6,429,256
118,153.4,9.9,150.08,164.4,429,256
119,147.3,9.1,150.72,157.2,429,256
120,150.2,8.9,150.272,160,429,256
121,150.5,7.4,150.336,158.8,429,256
122,148.9,8.4,149.728,158.3,429,256
123,137.5,8.6,151.776,146.9,429,256
124,92.4,32.8,149.952,126.5,429,256
125,161,12.9,150.688,175.4,429,256
126,155.2,13.5,150.848,170.3,429,256
127,150.7,12.9,150.048,165,429,256
128,151.6,9.4,150.624,162,429,256
129,148.1,8.2,150.656,157.1,429,256
130,150.3,12.2,150.72,164,429,256
131,139.8,12.6,151.008,153.7,429,256
132,137.6,8.1,150.56,146.5,429,256
133,134.9,12.8,151.232,149,429,256
134,178.6,11.5,150.4,191.4,429,256
135,132.1,14.2,150.24,147.8,429,256
136,151.4,12.5,150.208,165.3,429,256
137,141.3,12.1,149.888,154.8,429,256
138,141.6,8.4,150.688,150.9,429,256
139,87.1,10.7,151.296,99,429,256
140,138.6,6.8,150.4,145.9,429,256
141,150.1,12.4,149.792,163.9,429,256
142,153.2,9.5,150.88,163.6,429,256
143,86,10.9,150.336,98.1,429,256
144,154.5,13.2,150.688,169.2,429,256
145,144.9,12.9,150.208,159.4,429,256
146,154,12.5,150.944,168,429,256
147,149.1,8.7,150.752,158.6,429,256
148,147.7,7.9,149.888,156.6,429,256
149,147.4,7.9,150.432,156.1,429,256
150,150.3,8.4,150.016,159.7,429,256
151,151.7,6.5,149.76,158.8,429,256
152,152.8,7.7,150.656,161,429,256
153,140.6,12.2,149.92,154.2,429,256
154,111.2,11.5,150.208,124,429,256
155,141.1,12.6,151.616,155,429,256
156,124.5,15.3,150.208,141.4,429,256
157,131,11.5,150.048,143.8,429,256
158,102.4,12.1,150.784,115.8,429,256
159,89.5,10.8,150.72,101.7,429,256
160,162.9,13,150.144,177.3,429,256
161,140.9,14.9,149.856,157.5,429,256
162,138.5,11.5,150.272,151,429,256
163,86.6,11.1,151.296,99.4,429,256
164,150.2,15.4,150.432,167.2,429,256
165,161.4,12.6,150.112,175.9,429,256
166,90.6,11.8,149.824,104.2,429,256
167,159.2,12.9,150.56,173.6,429,256
168,155.4,9.9,150.528,166.5,429,256
169,152.1,9.5,150.752,162.8,429,256
170,147.8,8.1,150.848,156.8,429,256
171,144.2,7.9,151.008,152.9,429,256
172,145.5,7.6,150.048,153.9,429,256
173,146.2,8.2,150.656,155,429,256
174,148,12.9,150.016,162.2,429,256
175,137.9,13.9,150.976,153.2,429,256
176,86.1,11.2,150.688,98.5,429,256
177,156,13,150.304,170.6,429,256
178,151.1,13.2,150.016,165.7,429,256
179,148.8,9.3,151.104,159.2,429,256
180,148.6,7.3,151.136,156.5,429,256
181,140.1,17.1,151.328,158.7,429,256
182,150.9,8.3,150.464,160.1,429,256
183,149.1,8.2,150.56,158.2,429,256
184,152.6,7.9,150.752,161.2,429,256
185,149.9,7.5,150.016,158.2,429,256
186,153,12.4,150.624,166.9,429,256
187,143.7,13.9,150.496,159.1,429,256
188,143.7,12.7,151.04,157.7,429,256
189,154.6,12.8,151.072,168.8,429,256
190,154.3,12.4,150.944,168.2,429,256
191,101.7,11.9,150.816,114.8,429,256
192,162,15.2,150.24,178.9,429,256
193,144,12.2,149.888,157.5,429,256
194,150.9,9.9,150.144,162,429,256
195,149.2,14.1,150.656,164.7,429,256
