frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,296.7,6.4,382.848,310.4,1135,672
1,313.6,58.5,382.848,375.7,1135,672
2,374.8,14.7,384.576,391.5,1135,672
3,329.3,11.5,385.792,342.2,1135,672
4,377.1,12,388.192,390.6,1135,672
5,298.3,8.2,383.52,307.4,1135,672
6,297.1,6.2,383.296,304,1135,672
7,300.2,11.4,382.848,313,1135,672
8,300,11.4,383.456,312.7,1135,672
9,296.4,6.8,383.968,303.8,1135,672
10,299.9,11.1,388.384,312.3,1135,672
11,366.9,10.9,384.896,378.6,1135,672
12,487.7,14.9,383.232,504.2,1135,672
13,407,11.2,383.968,420,1135,672
14,336.9,11.9,383.36,350.3,1135,672
15,300.2,11.3,383.648,312.9,1135,672
16,413.3,31.5,384.992,448.8,1135,672
17,301.9,11.2,383.68,314.4,1135,672
18,301.9,11,383.616,314,1135,672
19,299,8.2,383.2,307.8,1135,672
20,321.6,6.3,383.584,328.6,1135,672
21,300.1,10,383.84,311.2,1135,672
22,300.8,11.3,383.616,313.5,1135,672
23,429.6,15.6,383.808,446.5,1135,672
24,431,15.6,383.232,448.1,1135,672
25,385.7,22,383.744,410.5,1135,672
26,350.8,11.8,383.264,363.9,1135,672
27,299.5,7.9,384.16,308.3,1135,672
28,297.3,6.5,383.232,304.3,1135,672
29,348,5.8,384.288,354.5,1135,672
30,327.2,10.6,383.936,339.1,1135,672
31,424.6,11.8,383.68,438.4,1135,672
32,444.4,11.7,383.456,457.6,1135,672
33,350.8,11.6,383.808,363.8,1135,672
34,301,11.3,383.776,313.6,1135,672
35,297.9,6.3,384.352,304.9,1135,672
36,297.9,6.3,383.808,304.7,1135,672
37,297.1,5.8,383.008,303.3,1135,672
38,448.8,11.6,383.008,462.1,1135,672
39,449.9,27.4,383.616,479.6,1135,672
40,364.8,11.9,384.768,378.6,1135,672
41,318,14,383.936,333.2,1135,672
42,298.6,8.1,384.192,307.5,1135,672
43,298.4,7.2,385.024,306.3,1135,672
44,363.9,13.7,383.456,380.1,1135,672
45,300.3,11.2,383.072,312.7,1135,672
46,314.9,5.7,383.2,321.2,1135,672
47,297.6,5.9,383.584,304.2,1135,672
48,300.4,11.2,383.68,312.8,1135,672
49,301.7,11,383.36,313.9,1135,672
50,297.2,6.2,384.064,304,1135,672
51,301.3,11.1,384.416,313.6,1135,672
52,298.1,7.3,383.36,306.1,1135,672
