frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,348.5,5935.3,89.824,6293.9,2,22
1,397.7,4179,87.552,4578.8,2,22
2,379.8,5074,87.968,5455.3,2,22
3,321.9,5830.2,87.424,6153.3,2,22
4,314.6,5794.6,87.84,6110.4,2,22
5,454.9,5694.7,88.224,6153.3,2,22
6,351,5712.1,88.288,6064.7,2,22
7,492.3,5673.9,87.648,6167.8,2,22
8,312.1,5275.2,87.008,5588.7,2,22
9,310.1,8025.1,87.328,8336.6,2,22
10,318.2,3616.3,88.192,3936.1,2,22
11,414.4,5723.3,87.648,6138.9,2,22
12,309,8113.2,88.448,8423.6,2,22
13,450.5,2417.8,88.128,2869.8,2,22
14,550.2,3962.3,87.52,4514.2,2,22
15,555.4,5726.1,87.84,6283.1,2,22
16,480.6,3255.7,87.68,3738.1,2,22
17,318.9,5213.1,87.84,5533.2,2,22
18,315.3,6647.7,87.168,6964.2,2,22
19,377.5,3397.2,87.584,3776.2,2,22
20,313.1,6260,88.16,6574.5,2,22
21,310.6,5430.3,88.16,5742.1,2,22
22,309.4,5857.2,88.608,6167.7,2,22
23,376.1,3974.3,87.936,4351.9,2,22
24,316.5,5803.4,87.328,6121.3,2,22
25,516.1,5583.1,88.16,6101,2,22
26,309.3,5990.9,88.16,6301.6,2,22
27,311.6,5508.4,87.904,5823.6,2,22
28,311.9,5831.5,87.84,6145,2,22
29,308.9,5796.9,87.52,6107.2,2,22
30,307.4,5871.6,88.576,6180.2,2,22
31,308.1,5770.2,87.456,6079.4,2,22
32,559.7,4101.1,88,4662.6,2,22
33,310.4,5750.2,87.424,6061.9,2,22
34,497.1,5606,88.096,6104.8,2,22
35,311.7,7400.1,87.264,7713.3,2,22
36,419.6,2624.2,87.808,3047.3,2,22
37,573.9,5474.6,88.448,6050,2,22
38,301.3,5838.7,87.136,6142.4,2,22
39,313.5,5870.5,88.032,6185.4,2,22
40,316.3,5755.9,87.904,6073.5,2,22
41,430.2,6452.4,87.232,6884.5,2,22
42,313.4,5142.2,88.256,5457.1,2,22
43,386.3,5624.1,88.48,6012.9,2,22
44,312.2,5868.2,87.648,6181.7,2,22
45,408.8,5077.1,87.584,5487.3,2,22
46,311.8,4190,87.84,4503.3,2,22
47,330.4,5769.6,87.488,6101.1,2,22
48,310.9,5886.2,87.84,6198.4,2,22
49,341.8,5865.5,87.84,6208.7,2,22
50,433.6,5508.6,87.904,5944.1,2,22
51,309.8,5980.3,87.488,6291.2,2,22
52,408.5,5221.1,88,5632.1,2,22
53,310.9,5797.5,87.84,6109.6,2,22
54,312.9,5904.3,88.224,6218.8,2,22
55,472.8,5013.4,88.256,5488.1,2,22
56,351.5,5503.7,88.064,5857.6,2,22
57,311.4,5032.9,87.808,5345.8,2,22
58,311.7,7814,87.872,8127.2,2,22
59,309.1,3350.8,88.48,3661.2,2,22
60,367.2,5058.6,87.52,5427.1,2,22
61,431.7,5530.3,87.008,5964.4,2,22
62,339.5,5008.8,87.616,5349.8,2,22
63,493.5,5644.8,87.776,6140.1,2,22
64,310.4,6787.1,87.616,7099.1,2,22
65,491.4,4732,88.16,5224.8,2,22
66,363.6,5730.2,88.288,6095.4,2,22
67,344.6,6233.6,87.744,6579.7,2,22
68,372.1,3776.8,87.84,4150.5,2,22
69,371.6,5791.6,87.488,6164.5,2,22
70,394.4,6684.5,88.064,7081.3,2,22
71,310,3729.2,87.712,4040.7,2,22
72,401.6,5509,87.04,5911.9,2,22
73,307.1,5763.3,87.872,6071.5,2,22
74,309.7,5833.9,87.264,6144.9,2,22
75,309.4,5794.5,88.128,6105.4,2,22
76,309,5811.4,87.904,6121.9,2,22
