frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,1371.7,10.6,2716.86,1391.3,2,4005
1,1676.4,11.7,2719.71,1690.1,2,4005
2,1541.3,12.4,2922.72,1555.2,2,4005
3,1449.3,14.2,2919.62,1464.8,2,4005
4,1470.5,22.5,2719.42,1496.9,2,4005
5,1361,10.3,2719.49,1372.6,2,4005
6,1828,15.3,2921.86,1845.9,2,4005
7,1350.3,10.5,2718.75,1362,2,4005
8,1793.7,11.8,2719.01,1806.2,2,4005
9,1459.6,13.4,2920.9,1474.6,2,4005
10,1393.9,21.2,2718.37,1418.3,2,4005
11,1526,12.2,2718.82,1539.5,2,4005
12,1533.6,10.5,2921.06,1545.4,2,4005
13,2433.8,16,2907.9,2452.5,2,4005
14,2626.5,13.4,2718.34,2641.6,2,4005
15,1912.3,13.6,2721.57,1928.4,2,4005
16,1787,24,2719.52,1813.6,2,4005
17,2635.2,13.9,2924.32,2650.7,2,4005
18,2627,12.9,2919.65,2641.5,2,4005
19,2595.4,14.4,2923.23,2611.2,2,4005
20,2621.6,13,2718.24,2636.2,2,4005
21,2624.3,14.1,2718.46,2640.1,2,4005
22,2698.9,10.6,2718.91,2710.9,2,4005
23,2065.2,30.4,2719.84,2099.5,2,4005
24,1401.8,10.5,2924.86,1413.6,2,4005
25,1405,11.8,2719.36,1418.1,2,4005
26,2031.1,14.3,2719.04,2046.7,2,4005
27,1576.8,11.3,2923.3,1589.5,2,4005
28,1365.7,10.6,2717.22,1377.5,2,4005
29,2416.1,14.9,2717.73,2432.6,2,4005
30,1491.1,11.8,2719.52,1504.2,2,4005
31,1513.8,10.8,2920.64,1525.8,2,4005
32,1359.8,10.5,2718.08,1371.4,2,4005
33,1998.9,26,2719.65,2028.9,2,4005
34,1520.9,10.6,2921.22,1533.1,2,4005
35,1564.4,11.8,2718.21,1577.4,2,4005
36,1420.1,21.5,2719.71,1445,2,4005
37,1382.5,10.5,2922.82,1394.3,2,4005
38,1365.3,10.7,2717.98,1377.2,2,4005
39,2104,25.6,2719.36,2132.2,2,4005
40,1365.1,10.4,2720.51,1376.7,2,4005
41,1467.5,11.6,2921.6,1480.6,2,4005
42,1600.1,12.7,2718.43,1614.2,2,4005
43,1491.6,11.8,2718.53,1504.8,2,4005
44,1531.5,10.6,2915.9,1543.4,2,4005
45,1436.1,14.7,2907.94,1452.2,2,4005
46,1676,11.7,2720.86,1689.4,2,4005
47,1494.1,7.8,2923.78,1503.1,2,4005
48,1359.2,10.6,2717.82,1371,2,4005
49,1903.8,12.6,2719.81,1919.9,2,4005
50,1354.1,10.7,2921.79,1366.1,2,4005
51,1428.1,10.4,2718.75,1439.9,2,4005
52,1997.3,29.4,2718.05,2030.3,2,4005
53,1505.1,15,2719.3,1521.6,2,4005
54,1497.3,10.4,2922.56,1509.1,2,4005
55,1638.4,20.6,2718.18,1662,2,4005
56,1529.8,11.6,2719.36,1542.7,2,4005
57,1625.2,6.6,2920,1633.1,2,4005
58,1425.9,11.7,2718.62,1438.8,2,4005
59,1861.5,12.6,2719.14,1875.7,2,4005
60,1420.2,11.7,2920.29,1433.2,2,4005
61,1365.6,10.6,2718.75,1377.5,2,4005
62,1893.9,12.3,2719.2,1907.6,2,4005
63,1407.8,10.7,2920.45,1419.9,2,4005
64,1356.6,10.7,2918.69,1368.4,2,4005
65,2067.1,15,2718.98,2085.5,2,4005
66,1703.3,23.6,2719.14,1728.4,2,4005
67,1373,10.6,2924.54,1384.9,2,4005
68,2198.8,12.6,2717.34,2212.8,2,4005
69,1461.5,23.7,2719.62,1488.5,2,4005
70,1353.3,10.5,2921.82,1365.2,2,4005
71,1750.3,11.8,2918.08,1763.6,2,4005
72,1447,11.3,2717.73,1459.7,2,4005
73,1687.5,11.7,2718.4,1700.7,2,4005
74,1896.9,12.9,2920.29,1911.3,2,4005
75,1531.5,10.6,2718.24,1543.5,2,4005
76,1591.9,11.9,2718.75,1605.4,2,4005
77,1554.5,14.1,2922.34,1570.2,2,4005
78,1558.1,21.8,2717.79,1583.2,2,4005
79,1379.5,17,2718.85,1398.1,2,4005
80,1388.9,10.9,2924.26,1401.4,2,4005
81,2066.7,22.1,2922.08,2090.8,2,4005
82,1371.8,10.6,2719.07,1384,2,4005
83,1422.9,16.5,2719.78,1440.9,2,4005
84,2063.6,11.8,2920.7,2077.3,2,4005
85,1358.7,10.5,2719.33,1370.6,2,4005
86,1759.7,11.6,2722.05,1772.4,2,4005
87,1910.7,27.1,2927.68,1941,2,4005
88,1382.1,10.8,2921.28,1394.2,2,4005
89,1302.7,16.6,2718.85,1321.5,2,4005
90,1620.4,12.3,2720.32,1634.7,2,4005
91,1623.5,11.9,2924.45,1636.8,2,4005
92,1390.4,11.6,2718.82,1403.3,2,4005
93,1518.7,11.7,2718.43,1531.7,2,4005
94,1784.9,11.6,2919.87,1798.2,2,4005
95,1598.8,11.6,2718.18,1612.2,2,4005
96,1610.9,11.5,2720.03,1623.7,2,4005
97,2027.6,13.1,2921.47,2042.5,2,4005
98,1521.8,10.5,2918.53,1533.7,2,4005
99,1319.3,19.5,2719.58,1342.6,2,4005
100,1887.4,12.2,2720.45,1900.9,2,4005
101,1437.8,10.2,2921.54,1449.6,2,4005
102,1356.7,10.4,2718.62,1368.3,2,4005
103,2163,14.1,2719.84,2178.7,2,4005
104,1369.2,10.5,2921.54,1381,2,4005
105,1580.6,11.4,2719.9,1593.4,2,4005
106,1635.6,16.6,2718.98,1653.6,2,4005
107,1379.4,10.9,2923.52,1391.6,2,4005
108,1469.7,10.5,2718.3,1481.6,2,4005
109,1540.1,12,2719.3,1553.6,2,4005
110,1906.9,28.1,2719.23,1938.6,2,4005
111,1407.8,11.1,2921.95,1420.4,2,4005
112,1354,10.8,2719.62,1365.9,2,4005
113,2269.6,14.3,2721.7,2285.8,2,4005
114,1388,11.1,2922.24,1400.5,2,4005
115,1384.5,11.5,2718.88,1397.2,2,4005
116,2162.4,14.1,2718.75,2177.8,2,4005
117,1772.3,25,2914.72,1800.6,2,4005
118,2195.5,15.8,2899.78,2213,2,4005
119,1552,22.3,2718.08,1576,2,4005
120,2222.5,18.9,2720.13,2243,2,4005
121,2200.4,18.5,2719.87,2220.5,2,4005
122,1734.5,19,2921.25,1756,2,4005
123,2119.1,21.9,2918.34,2143.8,2,4005
124,1465.7,19.3,2719.17,1487.1,2,4005
125,1474.2,18.8,2719.74,1494.6,2,4005
126,2280.7,19.3,2920.16,2302.1,2,4005
127,2296.8,18.4,2919.74,2317.2,2,4005
128,1594.7,19.6,2718.56,1616.4,2,4005
129,2291.2,20.9,2719.49,2314.5,2,4005
130,2271.6,16.3,2908.51,2289.7,2,4005
131,1703.4,16.6,2921.73,1721.8,2,4005
132,2263.8,20.8,2718.08,2287,2,4005
133,1522.1,15.8,2720.54,1539.7,2,4005
134,1780.1,26.3,2906.59,1809,2,4005
135,2209.7,19,2923.52,2231,2,4005
136,2231.2,18.9,2718.59,2252.5,2,4005
137,1692,27,2719.78,1720.9,2,4005
138,2243.2,22.6,2719.23,2268.6,2,4005
139,2243.4,17,2923.17,2261.8,2,4005
140,2260.1,19.1,2920.38,2281.4,2,4005
141,2223.1,17.9,2718.27,2242.9,2,4005
142,1512.9,20.5,2718.85,1535.4,2,4005
143,2207.4,18.7,2719.42,2227.9,2,4005
144,2222.4,17.5,2923.46,2241.7,2,4005
145,2290,17.7,2921.98,2309.5,2,4005
146,1359.3,19.4,2720.67,1381.1,2,4005
147,2201.3,22.7,2721.02,2226.8,2,4005
148,2223,20.9,2719.36,2246.5,2,4005
149,2224.1,20.5,2924.48,2247,2,4005
150,2207.6,25.9,2922.69,2236.7,2,4005
151,1818.6,20.5,2719.65,1841.6,2,4005
152,2238.4,28.5,2720.03,2270.5,2,4005
153,2113.5,21.5,2908.7,2137.2,2,4005
154,1610.5,24.8,2915.3,1638.7,2,4005
155,1313.4,15.9,2720.77,1331.2,2,4005
156,1594.8,19.6,2718.85,1615.9,2,4005
157,1806.3,33.8,2921.57,1841.6,2,4005
158,1980.7,22.1,2718.43,2006,2,4005
159,1429.2,17,2718.88,1448,2,4005
160,1363.5,13.3,2924.8,1378.6,2,4005
161,1546.2,13.2,2718.24,1560.8,2,4005
162,1588.9,14.2,2717.89,1604.4,2,4005
163,1367.8,20.9,2721.6,1392.1,2,4005
164,2010.7,26.1,2922.69,2039.1,2,4005
165,2150.8,26,2718.69,2180.6,2,4005
166,1839,19.4,2719.55,1860.7,2,4005
167,1774.7,19.4,2719.07,1795.7,2,4005
168,1562.1,15.3,2921.98,1579.1,2,4005
169,1415.4,14.9,2718.88,1431.6,2,4005
170,1957,16,2719.65,1976.8,2,4005
171,1388.7,12.9,2922.08,1403.1,2,4005
172,1376,13.1,2718.3,1390.4,2,4005
173,2117.8,29.9,2719.74,2151.9,2,4005
174,2174.4,26.3,2719.68,2202.3,2,4005
175,1899.5,30.9,2923.07,1934.2,2,4005
176,1949.6,18.1,2912.58,1969.9,2,4005
177,2171.3,28.8,2997.73,2203.7,2,4005
178,1737,22.2,2720.67,1762,2,4005
179,2138,27.4,2721.89,2167.9,2,4005
180,2380.6,26.7,2922.02,2409.8,2,4005
181,2227.7,23.4,2920.54,2253.8,2,4005
182,2114.5,21.6,2718.3,2138.4,2,4005
183,2196.3,19.4,2719.55,2217.4,2,4005
184,2182.1,20.4,2719.52,2204.7,2,4005
185,1517.6,22.1,2920.77,1542.9,2,4005
186,2745,23.6,2923.17,2770.9,2,4005
187,2037.6,22.4,2718.56,2063,2,4005
188,1692.5,19.6,2720.19,1714.6,2,4005
189,2016.4,21.5,2924.1,2040.2,2,4005
190,1726.2,19.7,2920.67,1748.2,2,4005
191,1366.7,17.5,2719.07,1386,2,4005
192,2720,20.6,2719.04,2742.6,2,4005
193,1961.4,18.7,2720.38,1981.9,2,4005
194,1808.2,18.4,2925.89,1828.3,2,4005
195,1343.8,15.9,2721.31,1361.3,2,4005
196,2097.5,19.1,2719.81,2118.3,2,4005
197,2289.8,17.3,2906.72,2309.8,2,4005
198,2354.5,18.2,2923.23,2374.4,2,4005
199,2835.3,17.3,2914.59,2854.3,2,4005

cpu_record_us_summary,avg,min,max,p1,p99,stddev
cpu_record,1782.81,1302.7,2835.3,1313.4,2720,381.13

cpu_wait_us_summary,avg,min,max,p1,p99,stddev
cpu_wait,16.4625,6.6,33.8,7.8,30.4,5.57894

gpu_exec_us_summary,avg,min,max,p1,p99,stddev
gpu_exec,2798.96,2716.86,2997.73,2717.22,2925.89,98.9033

frame_wall_us_summary,avg,min,max,p1,p99,stddev
frame_wall,1801.25,1321.5,2854.3,1331.2,2742.6,383.675
