# commit=c1d4b38
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=2048 chunk=16 density=50 scheme=1 seed=42
# warmup=30 record=100
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,5245.8,29.1,10288.3,5289.6,27987,16384
1,5114.4,24.6,10032.1,5141.8,27987,16384
2,5193.1,36,10025.2,5232.8,27987,16384
3,5282.4,32.9,10250.8,5319,27987,16384
4,5087.3,31.3,9854.82,5121.9,27987,16384
5,5377.9,29.8,10205.8,5410.7,27987,16384
6,5479.3,27.1,9657.06,5509.1,27987,16384
7,5411.5,26.9,9846.59,5441.2,27987,16384
8,6049.9,25.5,10233.7,6078.1,27987,16384
9,6151.5,26.8,9868.22,6181,27987,16384
10,5077.2,24.9,10347.4,5105,27987,16384
11,5346.7,31.6,9656.29,5382,27987,16384
12,5310,30.6,9849.63,5343.8,27987,16384
13,5152.3,24.7,10294.3,5179.6,27987,16384
14,5298.1,22.7,9670.85,5323.2,27987,16384
15,5364.2,26.5,10032.2,5393,27987,16384
16,5244.2,25,10227.2,5273.3,27987,16384
17,5639.9,27.6,9862.75,5670.6,27987,16384
18,5421.7,24.1,10453.8,5449,27987,16384
19,5412.1,20.3,9661.02,5434.9,27987,16384
20,5763.8,28.6,10032.7,5794.6,27987,16384
21,5265,20,9489.28,5287,27987,16384
22,5634.8,20.1,10063.9,5656.9,27987,16384
23,5257.8,24.6,10303.4,5285.4,27987,16384
24,5398.7,25.7,9652.93,5426.7,27987,16384
25,5437.6,21.6,10046.6,5461.2,27987,16384
26,5116.1,20.6,10290,5139.1,27987,16384
27,5297.9,18.4,9652.93,5318.5,27987,16384
28,5278.2,19.7,10040.5,5299.9,27987,16384
29,4988.1,20.7,10389,5010.7,27987,16384
30,5219.4,22.9,9852.51,5244.5,27987,16384
31,5163.7,22.1,10031.8,5188.1,27987,16384
32,5088.1,23.3,10185.9,5113.6,27987,16384
33,6931.7,24.6,10283,6959.1,27987,16384
34,5678.3,22.1,9482.62,5702.9,27987,16384
35,5344.5,21.5,9847.46,5368.3,27987,16384
36,5558.9,25.8,10367.4,5587.7,27987,16384
37,5145.7,29.2,9464.7,5177.9,27987,16384
38,5832.2,32.6,10014.2,5868.2,27987,16384
39,5131.1,28.6,10292.5,5162.7,27987,16384
40,5599.7,26.6,9653.28,5629.3,27987,16384
41,5182.2,33.7,10004.2,5220.1,27987,16384
42,5013,25,10291.6,5041.1,27987,16384
43,5170.7,26.5,9865.95,5200.3,27987,16384
44,5599.6,29,10033.9,5631.7,27987,16384
45,5007.7,22.7,9846.62,5033.1,27987,16384
46,5166.2,23,9842.43,5192.1,27987,16384
47,5525.1,24.7,10204.7,5552.4,27987,16384
48,5550.3,23.4,9654.72,5576.4,27987,16384
49,4991.9,27.2,10060.6,5021.8,27987,16384
50,5135.8,28.7,10228.8,5168.1,27987,16384
51,5605.8,25.8,9658.91,5634.7,27987,16384
52,5691.9,28.6,10206.5,5723.3,27987,16384
53,5576.9,23.8,9462.85,5603.5,27987,16384
54,5464.8,24.8,9845.86,5493.1,27987,16384
55,5357.5,30.7,10197.9,5391.1,27987,16384
56,5414.2,26.9,9656.42,5443.8,27987,16384
57,5818.5,33.2,9999.46,5854.6,27987,16384
58,5060.5,28.8,10383.3,5092.7,27987,16384
59,5283.6,31.8,9841.12,5319.3,27987,16384
