# commit=0c3c0d9
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=512 chunk=8 density=50 scheme=3 seed=9999
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,14.9,9.6,690.784,34.1,2,4096
1,30.8,85.8,691.424,120.7,2,4096
2,30,19.9,690.112,53.3,2,4096
3,17,9.8,691.808,29.4,2,4096
4,15.8,9.3,691.552,27.5,2,4096
5,16.2,11.1,690.496,29.1,2,4096
6,19,11.8,691.616,33.5,2,4096
7,15,9.5,690.624,26.1,2,4096
8,11.7,7.3,692.288,20.2,2,4096
9,14.8,9.3,691.424,25.6,2,4096
10,14.8,9.1,690.816,25.3,2,4096
11,15.1,9.5,691.328,25.8,2,4096
12,15,9.4,690.816,25.8,2,4096
13,14.5,9.2,692.96,25,2,4096
14,14.5,9.2,691.456,24.8,2,4096
15,14.9,9.4,690.816,25.5,2,4096
16,11.5,7.1,690.528,19.6,2,4096
17,10.2,6.4,690.688,17.3,2,4096
18,33.9,21.9,690.528,59.3,2,4096
19,14.8,9.5,691.936,25.6,2,4096
20,12.7,8.1,690.656,21.9,2,4096
21,27.7,11.6,690.976,40.8,2,4096
22,14.7,9.4,693.984,25.5,2,4096
23,14.8,9.4,691.104,25.4,2,4096
24,11.4,7.3,690.624,19.7,2,4096
25,14.5,9.1,690.944,25,2,4096
26,10.9,7,691.104,18.9,2,4096
27,14.6,9.4,692.576,25.4,2,4096
28,11.6,7.1,690.592,19.6,2,4096
29,13.8,9,690.816,24.1,2,4096
30,15.1,9.7,691.008,26.1,2,4096
31,13.3,7.9,691.552,22.1,2,4096
32,14.7,9.5,691.296,25.7,2,4096
33,32.5,21.5,691.488,57.7,2,4096
34,15.4,9.7,691.392,26.3,2,4096
35,15.6,9.9,691.68,26.7,2,4096
36,11.4,7.3,693.44,19.8,2,4096
37,15.1,9.6,690.976,26.1,2,4096
38,10.2,6.4,690.368,17.3,2,4096
39,10.6,6.9,690.56,18.5,2,4096
40,14,8.8,690.688,23.9,2,4096
41,32.1,20.8,691.04,56.7,2,4096
42,24.9,16.9,691.136,44.7,2,4096
43,17.4,11.3,691.648,30.4,2,4096
44,16.8,10.8,691.36,29.1,2,4096
45,11.8,8.1,693.024,20.9,2,4096
46,15.5,10.3,690.368,27.1,2,4096
47,15.2,9.9,690.048,26.4,2,4096
48,10.9,7.3,690.976,19.1,2,4096
49,15.1,10,690.688,26.6,2,4096
50,15.4,10.6,692.224,27.4,2,4096
51,14.7,9.5,690.496,25.3,2,4096
52,15.1,10.2,690.208,26.6,2,4096
53,14.9,9.4,690.816,25.5,2,4096
54,14.7,9.6,693.088,25.7,2,4096
55,15.1,9.7,690.816,26.3,2,4096
56,15,9.2,690.336,25.4,2,4096
57,14.6,9.4,690.656,25.3,2,4096
58,14.5,9.1,691.232,24.9,2,4096
59,14.8,9.4,691.872,25.5,2,4096
60,14.7,9.2,690.912,25.2,2,4096
61,10.9,7.1,690.432,18.9,2,4096
62,14.3,8.9,690.464,24.4,2,4096
63,14.9,9.4,692.384,25.8,2,4096
64,15.6,9.4,690.496,26.7,2,4096
65,14.6,9.2,690.592,25.1,2,4096
66,14.8,9.4,690.528,25.4,2,4096
67,12.1,7.7,691.04,20.7,2,4096
68,14.9,9.6,692.672,25.9,2,4096
69,14.7,9.3,691.552,25.1,2,4096
70,10.3,6.3,691.104,17.5,2,4096
71,10.1,6.7,690.88,17.8,2,4096
72,14.7,9.3,690.656,25.4,2,4096
73,35.1,24.4,690.912,63.7,2,4096
74,27.8,18.4,690.4,49.2,2,4096
75,18,11.7,691.52,31.4,2,4096
76,13.2,8.3,690.688,22.7,2,4096
77,11.6,7.5,693.696,20.2,2,4096
78,16.7,10.5,691.136,28.8,2,4096
79,16.3,10.7,690.944,28.4,2,4096
80,12.1,7.9,691.232,21.2,2,4096
81,9.9,6.8,691.136,17.5,2,4096
82,10.3,6.7,692.544,18.1,2,4096
83,12,7.2,691.008,20.2,2,4096
84,15.6,10,690.976,27,2,4096
85,14.9,9.8,691.008,26,2,4096
86,11.8,7.6,692.16,20.6,2,4096
87,14.6,9.4,690.944,25.3,2,4096
88,9.1,5.7,690.4,15.6,2,4096
89,14.5,9.3,690.72,25.2,2,4096
90,9,5.6,691.04,15.1,2,4096
91,8.1,5.1,693.088,14,2,4096
92,14.4,9.2,690.816,24.8,2,4096
93,10.2,6.3,690.848,17.1,2,4096
94,14.6,9.2,691.232,25.2,2,4096
95,14.5,9.3,691.072,24.8,2,4096
96,32.4,20.5,691.392,56.6,2,4096
97,15,9.4,690.176,25.7,2,4096
98,14.5,9.2,691.36,25.2,2,4096
99,11.4,7.4,691.776,19.8,2,4096
100,14.3,9.1,693.088,24.7,2,4096
101,14.9,9.4,690.784,25.4,2,4096
102,14.7,9.5,691.552,25.4,2,4096
103,15,9.5,690.976,25.5,2,4096
104,9.4,5.8,690.976,16,2,4096
105,14.9,9.2,691.52,25.3,2,4096
106,14.8,9.6,690.688,25.7,2,4096
107,14.9,9.5,692.288,25.8,2,4096
108,12.2,8,690.848,21.2,2,4096
109,12.2,7.9,691.84,21.2,2,4096
110,14.7,9.3,690.752,25.2,2,4096
111,14.6,9.2,690.624,25,2,4096
112,10.5,6.6,690.496,17.9,2,4096
113,9.3,5.6,690.88,15.7,2,4096
114,14.8,9.1,692.928,25.2,2,4096
115,15,9.3,690.912,25.4,2,4096
116,14.7,9.7,691.168,25.6,2,4096
117,14.7,9.6,690.72,25.7,2,4096
118,9.4,5.8,690.592,16,2,4096
119,14.8,9.5,690.752,25.7,2,4096
120,14.6,9.3,690.592,25.3,2,4096
121,14.7,9.4,690.4,25.4,2,4096
122,10.2,6.6,690.464,17.7,2,4096
123,8.8,5.5,691.232,15,2,4096
124,15,9.6,691.392,26,2,4096
125,14.5,9.4,690.432,25.3,2,4096
126,14.6,9.2,691.264,25,2,4096
127,12.5,7.8,690.304,21.4,2,4096
128,14.6,9.3,693.792,25.3,2,4096
129,15.1,9.7,690.656,26.1,2,4096
130,13.2,8.5,691.392,22.7,2,4096
131,12.2,7.4,692,20.5,2,4096
132,11.6,7.4,691.072,20,2,4096
133,18.1,11.7,691.136,31.7,2,4096
134,14.9,9.2,690.976,25.4,2,4096
135,14.6,9.4,690.88,25,2,4096
136,14.9,9.4,690.592,25.6,2,4096
137,14.8,9.4,692.448,25.4,2,4096
138,14.6,9.4,690.976,25.3,2,4096
139,11.9,7.2,692.288,20.3,2,4096
140,36.2,23.3,690.496,63.5,2,4096
141,14.5,9.1,690.496,25,2,4096
142,14.9,9.5,691.04,25.7,2,4096
143,14.6,9.3,691.2,25.2,2,4096
144,10.4,6.4,691.264,17.6,2,4096
145,11.5,7.2,690.592,19.6,2,4096
146,14.4,9.2,692.96,24.9,2,4096
147,14.8,9.1,690.784,25.2,2,4096
148,14.6,9,691.168,24.9,2,4096
149,15,9.5,690.752,25.7,2,4096
150,8.9,5.6,691.328,15.2,2,4096
151,9.6,5.9,693.6,16.2,2,4096
152,14.6,9.3,691.008,25.3,2,4096
153,9.8,6.2,690.912,16.7,2,4096
154,9,5.6,690.784,15.5,2,4096
155,14.8,9.2,691.936,25.3,2,4096
156,15,10.2,691.104,26.5,2,4096
157,14.7,9.3,690.496,25.3,2,4096
158,14.7,9.2,690.72,25.1,2,4096
159,14.8,9.4,690.816,25.3,2,4096
160,14.7,9.4,692.96,25.3,2,4096
161,14.9,9.5,690.848,25.8,2,4096
162,15.1,9.6,690.112,26.2,2,4096
163,13,8.2,692.288,22.3,2,4096
164,14.7,9.4,691.424,25.3,2,4096
165,15.4,10.3,692.672,26.8,2,4096
166,10.5,6.6,691.392,17.9,2,4096
167,14.6,9.5,690.144,25.5,2,4096
168,13.5,8.4,690.88,22.9,2,4096
169,14.9,9.4,691.712,25.7,2,4096
170,14.9,9.3,691.168,25.5,2,4096
171,15.1,9.7,691.456,25.9,2,4096
172,12.5,7.7,690.912,21.2,2,4096
173,11.8,7.3,690.976,20.1,2,4096
174,13,8.4,693.728,22.4,2,4096
175,16.4,10.9,690.464,28.8,2,4096
176,12.7,8.4,691.104,22.1,2,4096
177,14.8,9.1,690.4,25.1,2,4096
178,14.9,9.2,694.784,25.3,2,4096
179,16.2,9.3,690.944,27.1,2,4096
180,14.8,9.1,690.88,25.3,2,4096
181,10.1,6.4,690.784,17.4,2,4096
182,14.6,9.5,691.232,25.5,2,4096
183,33.4,23.1,691.872,60.5,2,4096
184,12.2,8,690.56,21.5,2,4096
185,15.1,9.6,691.168,26,2,4096
186,14.7,9.4,691.104,25.6,2,4096
187,14.9,9.6,693.728,25.9,2,4096
188,15,9.3,690.464,25.7,2,4096
189,14.9,9.4,691.072,25.6,2,4096
190,14.7,9.3,691.072,25.4,2,4096
191,16.8,11,691.456,29.3,2,4096
192,33.5,21.2,691.264,58.7,2,4096
193,15.3,9.3,690.72,25.7,2,4096
194,14.8,9.3,690.4,25.2,2,4096
195,15,9.6,691.936,25.9,2,4096
196,11.7,7,692.064,19.6,2,4096
197,15.5,9.4,693.312,26.1,2,4096
198,15.4,9.4,690.752,26.1,2,4096
199,31.8,20.6,690.848,56.1,2,4096

cpu_record_us_summary,avg,min,max,p1,p99,stddev
cpu_record,15.0575,8.1,36.2,8.8,33.9,5.01515

cpu_wait_us_summary,avg,min,max,p1,p99,stddev
cpu_wait,9.907,5.1,85.8,5.5,23.3,6.27612

gpu_exec_us_summary,avg,min,max,p1,p99,stddev
gpu_exec,691.255,690.048,694.784,690.112,693.792,0.855121

