# commit=0c3c0d9
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=512 chunk=4 density=50 scheme=3 seed=1337
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,16.3,10.3,1780.1,34.3,2,16384
1,16.1,10.5,1710.59,28.9,2,16384
2,13.4,8.5,1826.14,23.4,2,16384
3,15.7,10.3,1711.74,27.7,2,16384
4,15.3,10.1,1669.7,27.1,2,16384
5,15.2,10,1719.94,26.9,2,16384
6,15.1,10.2,1632.96,26.9,2,16384
7,15.2,9.7,1684.61,26.4,2,16384
8,15.4,10.2,1529.92,27.1,2,16384
9,15.5,10,1629.44,27.1,2,16384
10,12.3,7.9,1732.77,21.5,2,16384
11,15.7,11,1732.26,28.3,2,16384
12,15.8,10.4,1799.52,27.6,2,16384
13,15.9,10.4,1708.16,27.7,2,16384
14,15.4,10.1,1675.39,26.8,2,16384
15,13.3,8.2,1610.66,22.8,2,16384
16,16,10,1723.2,27.6,2,16384
17,15.5,9.6,1813.73,26.5,2,16384
18,15.5,9.9,1668.19,27,2,16384
19,21.1,11.2,1673.95,33.8,2,16384
20,14.9,9.5,1730.94,25.7,2,16384
21,15.4,10,1825.47,26.6,2,16384
22,14.5,9.1,1719.9,25,2,16384
23,15,9.6,1740.96,26,2,16384
24,10.9,7,1727.74,18.6,2,16384
25,13.2,8.5,1649.5,22.8,2,16384
26,15.5,9.5,1781.98,26.3,2,16384
27,15.4,10,1755.81,26.8,2,16384
28,15.1,9.7,1758.75,26.1,2,16384
29,12,7.5,1704.74,20.3,2,16384
30,15.3,10.1,931.136,26.8,2,16384
31,15.1,10,1725.47,26.5,2,16384
32,14.9,9.7,1705.28,25.9,2,16384
33,15.2,10,1675.58,26.6,2,16384
34,11.6,7.9,1679.68,20.4,2,16384
35,15.2,9.7,1736.83,26.3,2,16384
36,11.4,6.8,1745.86,19.1,2,16384
37,9.3,6.1,1801.15,16.1,2,16384
38,15.6,10.8,1664.32,27.9,2,16384
39,11.5,7.1,1780.67,19.4,2,16384
40,9.6,6.2,1752.16,16.7,2,16384
41,10.4,6.6,1708.9,18,2,16384
42,14.9,9.9,1799.2,26,2,16384
43,15.4,9.9,1718.62,26.7,2,16384
44,14.9,9.5,1608.48,25.8,2,16384
45,14.9,9.5,1675.39,25.7,2,16384
46,14.8,9.4,1689.47,25.5,2,16384
47,11,7.1,1729.6,18.9,2,16384
48,14.7,9.5,1674.24,25.5,2,16384
49,15.1,10.3,1707.49,26.8,2,16384
50,14.9,9.7,1770.62,25.9,2,16384
51,10.6,6.9,1796.9,18.3,2,16384
52,15,9.6,1657.31,26,2,16384
53,15,9.6,1776.93,25.9,2,16384
54,10.9,6.9,1665.31,18.6,2,16384
55,11.2,7.3,1746.37,19.4,2,16384
56,9.8,6.2,1669.6,16.7,2,16384
57,15.1,9.5,1784.86,25.8,2,16384
58,14.9,9.7,1717.54,25.8,2,16384
59,9.8,6.1,1795.17,16.7,2,16384
60,15.1,10.2,1710.34,26.7,2,16384
61,15.1,9.7,1674.05,26.1,2,16384
62,14.4,9.3,1680.77,24.9,2,16384
63,14.7,9.7,1748.38,25.8,2,16384
64,15.1,10.2,1739.01,26.6,2,16384
65,10.4,6.8,1688.26,18,2,16384
66,12.8,8,1782.11,21.9,2,16384
