# commit=0c3c0d9
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=512 chunk=32 density=50 scheme=3 seed=9999
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,14.7,9.4,678.4,34.3,2,256
1,13.8,8.5,678.56,24.2,2,256
2,11.5,7.5,679.008,20.1,2,256
3,10.5,6.8,678.432,18.4,2,256
4,10.5,6.6,678.944,18,2,256
5,14.8,9.4,679.36,25.3,2,256
6,14.3,9.3,679.104,24.6,2,256
7,14.3,9.2,678.24,24.6,2,256
8,9.6,6.1,679.232,16.4,2,256
9,9.5,6.1,678.4,16.4,2,256
10,8.3,5.5,679.2,14.4,2,256
11,37.3,24.3,679.52,65.5,2,256
12,14.4,9.3,678.56,25,2,256
13,29.3,11.2,678.24,41.6,2,256
14,14.3,9.1,678.656,24.5,2,256
15,14.5,9.2,678.528,24.8,2,256
16,14.3,9,679.712,24.4,2,256
17,14.3,9.3,679.456,24.7,2,256
18,14.3,9.2,678.56,24.5,2,256
19,10.5,6.7,678.912,18.1,2,256
20,14.1,9.1,679.328,24.4,2,256
21,9.6,5.9,678.112,16.3,2,256
22,7.3,4.4,679.392,12.2,2,256
23,18.7,11.7,681.088,31.9,2,256
24,14.2,9,679.232,24.3,2,256
25,14.4,9.1,678.432,24.7,2,256
26,13.5,8.3,679.424,23,2,256
27,14.3,9.1,678.24,24.8,2,256
28,14.2,8.8,678.784,24.3,2,256
29,18,11.1,680.896,30.7,2,256
30,14.1,9.1,679.36,24.5,2,256
31,14,8.9,678.496,24.2,2,256
32,12.3,7.6,678.72,20.9,2,256
33,10.5,6.6,678.752,17.9,2,256
34,10.3,6.7,678.592,17.7,2,256
35,14.5,9.2,681.184,25,2,256
36,14.1,9.1,679.232,24.3,2,256
37,10.9,6.7,678.592,18.4,2,256
38,10.7,6.7,678.464,18.3,2,256
39,10.5,6.6,679.136,18,2,256
40,14.2,9.2,679.2,24.5,2,256
41,14.4,9.1,681.952,24.9,2,256
42,14.7,9.5,679.2,25.5,2,256
43,14.1,9.1,678.656,24.5,2,256
44,11.9,7.8,679.296,20.6,2,256
45,10.3,6.8,678.72,18.1,2,256
46,10.3,6.7,679.008,17.8,2,256
47,10.6,6.5,680.864,17.9,2,256
48,24.4,9.1,679.2,34.6,2,256
49,12,7.2,678.464,20,2,256
50,14.2,9.1,678.624,24.5,2,256
51,12.7,7.9,679.328,21.6,2,256
52,9.5,6,678.656,16.4,2,256
53,18.1,11.6,680.608,31.2,2,256
54,14.3,9.4,679.296,24.9,2,256
