# commit=0c3c0d9
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=512 chunk=32 density=50 scheme=2 seed=42
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,97.1,11.1,665.728,116.6,2,256
1,119.1,8.2,665.76,128.3,2,256
2,119.6,7.6,664.672,128,2,256
3,123.4,9.3,665.728,133.9,2,256
4,93.9,87.1,666.016,182.1,2,256
5,91.2,9.8,664.832,102.3,2,256
6,90.9,9.6,664.576,101.7,2,256
7,90.1,6.4,664.608,97.3,2,256
8,87.1,5.7,665.28,93.4,2,256
9,90.7,9.4,665.248,101.3,2,256
10,112.6,23.1,666.752,139.4,2,256
11,90.8,9.4,665.312,101.5,2,256
12,92.7,9.4,665.12,103.3,2,256
13,90.6,9.6,665.184,101.6,2,256
14,90.3,9.4,664.8,100.9,2,256
15,92.8,9.4,664.96,103.4,2,256
16,91.7,9.4,668.16,102.4,2,256
17,123.6,25.6,664.64,153.4,2,256
18,105.9,10.6,665.312,117.8,2,256
19,89.3,7.8,664.448,98.2,2,256
20,98.5,11.5,665.696,111.3,2,256
21,120.8,8.2,664.576,130.1,2,256
22,113.1,11.9,666.912,126.4,2,256
23,113.8,10,665.408,125,2,256
24,90.2,9.7,665.952,100.8,2,256
25,121,8,665.824,130,2,256
26,90.8,9.4,665.312,101.4,2,256
27,90.9,9.5,666.592,101.5,2,256
28,89.1,7.7,680,97.9,2,256
29,90.9,9.7,665.504,101.7,2,256
30,90.9,9.5,664.864,101.6,2,256
31,89,7.9,665.024,97.9,2,256
32,87.8,6.7,664.352,95.4,2,256
33,87.7,6.6,665.472,95.1,2,256
34,87.2,6.2,667.456,94.3,2,256
35,90.9,14.5,665.44,106.7,2,256
36,90.5,9.6,665.152,101.2,2,256
37,90.4,9.5,665.248,101.1,2,256
38,90.3,9.3,664.672,100.9,2,256
39,90.3,9.4,664.416,100.9,2,256
40,121.5,9.7,667.488,132.4,2,256
41,104.6,10.8,665.248,116.6,2,256
42,106.4,10.4,664.704,118,2,256
43,101.7,7.5,665.312,110.1,2,256
44,90.4,9.6,665.28,101.1,2,256
45,87.8,7,665.6,95.5,2,256
46,90.1,9.5,667.552,100.7,2,256
47,90.3,9.3,665.472,100.9,2,256
48,90.3,9.7,665.568,101.3,2,256
49,89.8,9.2,664.64,100.4,2,256
50,88.6,7.7,665.216,97.3,2,256
51,87.9,7.5,666.016,96.3,2,256
52,127.2,26,667.232,157.4,2,256
53,90.1,9.4,665.216,100.7,2,256
54,87.5,7.2,665.248,95.7,2,256
55,87.7,6.7,665.248,95.2,2,256
56,90,9.4,664.928,100.5,2,256
57,112.4,11.7,665.472,125.8,2,256
58,90.1,9.5,666.4,100.9,2,256
59,104,9.8,664.576,115,2,256
60,101.7,8.5,665.376,111.4,2,256
61,103.6,9.7,665.632,114.4,2,256
62,89.7,9.3,664.544,100.4,2,256
63,89.7,9.5,665.344,100.5,2,256
64,97.7,9.8,667.104,109,2,256
65,108.6,9.7,664.864,119.4,2,256
66,103.9,8.5,664.736,113.5,2,256
67,106.9,9.6,665.28,117.8,2,256
68,101.4,8.2,665.152,110.6,2,256
69,102.6,9.6,665.216,113.3,2,256
70,89.8,9.4,666.688,100.6,2,256
71,107.6,11.2,667.872,119.9,2,256
72,100.8,8.7,665.44,110.5,2,256
73,89.5,9.8,665.248,100.5,2,256
74,120.1,7.9,665.504,129,2,256
75,116.6,7.7,666.912,125.1,2,256
76,130.6,31.2,667.456,166.1,2,256
77,90.2,9.6,665.504,100.9,2,256
78,90.1,9.7,665.312,100.9,2,256
79,88.9,8.3,665.312,98.4,2,256
80,88.9,9.2,665.152,99,2,256
81,119.3,10,665.824,130.5,2,256
82,119.6,10.4,667.104,130.9,2,256
83,89.8,9.4,664.992,100.6,2,256
84,90.2,9.5,665.472,100.9,2,256
85,90.2,9.4,665.344,100.9,2,256
86,101.6,9.5,665.472,112.3,2,256
87,90.1,9.4,665.056,100.7,2,256
88,116.7,22.6,667.04,143.7,2,256
89,90,9.3,665.952,100.7,2,256
90,91.4,11.8,664.736,104.6,2,256
91,119.3,9.3,665.6,129.7,2,256
92,112.3,9.4,665.664,122.8,2,256
93,121.3,10,664.8,132.6,2,256
94,90.7,9.8,667.84,101.5,2,256
95,90.4,9.5,665.248,101.1,2,256
96,90.5,9.8,665.76,101.5,2,256
97,90.5,9.5,664.704,101.2,2,256
98,90.2,9.5,665.376,101,2,256
99,86.1,5.8,664.16,92.5,2,256
100,113.1,11.9,666.208,126.3,2,256
101,99.3,9.5,665.632,110.1,2,256
102,87.7,7.2,665.024,95.8,2,256
103,87.2,6.6,664.736,94.7,2,256
104,89.9,9.3,665.216,100.4,2,256
105,89.9,9.3,664.736,100.5,2,256
106,90.2,9.3,666.72,100.8,2,256
107,90.1,9.3,664.736,100.6,2,256
108,104.3,9.7,665.504,115.1,2,256
109,90,8.5,664.864,99.4,2,256
110,120.1,11.6,664.832,133.1,2,256
111,92.8,11.1,665.504,105.2,2,256
112,129.2,24.4,667.232,157.8,2,256
113,90.9,9.6,665.728,101.7,2,256
114,106.2,9.9,665.216,117.4,2,256
115,100.4,10.6,665.504,112.3,2,256
116,113.2,9.3,665.344,123.6,2,256
117,118.4,7.5,665.696,126.9,2,256
118,113.8,11.9,666.144,127,2,256
119,108.3,11.3,665.152,120.7,2,256
120,104.3,9.5,665.76,115.1,2,256
121,103.7,9.5,664.896,114.3,2,256
122,99.3,9.3,665.6,109.9,2,256
123,96.7,9.4,669.408,107.3,2,256
124,90.3,9.9,665.472,101.4,2,256
125,90.1,9.7,665.568,101,2,256
126,89.1,7.2,665.088,97.1,2,256
127,87.3,6.6,664.8,94.5,2,256
128,97.5,7.2,665.184,105.5,2,256
129,90.2,9.6,666.784,100.9,2,256
130,90.1,9.3,665.024,100.7,2,256
131,90,9.2,665.056,100.6,2,256
132,90.2,9.4,665.408,100.8,2,256
133,89.4,8.7,664.48,99.3,2,256
134,86.8,16,664.928,103.5,2,256
135,86.7,6.2,666.752,93.7,2,256
136,133.3,11,665.44,145.6,2,256
137,90.1,9.7,664.64,101.3,2,256
138,90.1,9.7,665.12,101,2,256
139,90,9.4,665.024,100.6,2,256
140,91.7,10.9,665.536,103.9,2,256
141,128.5,9.6,667.584,139,2,256
142,108.1,9.7,665.152,118.9,2,256
143,109.2,8.5,664.928,118.8,2,256
144,104.3,8,664.672,113.2,2,256
145,89.1,9.8,665.376,100,2,256
146,90,9.5,664.736,100.8,2,256
147,90.2,9.3,668.448,100.7,2,256
148,103.2,10.6,665.024,115,2,256
149,90,9.5,665.664,100.8,2,256
150,87.3,6.8,665.152,95.1,2,256
151,89.2,8.7,665.056,99,2,256
152,90.2,10.6,664.992,102.1,2,256
153,117.1,10.8,666.72,129.1,2,256
154,112.3,9.9,665.472,123.3,2,256
155,123.1,9.8,665.6,134,2,256
156,121.7,9.7,665.472,132.7,2,256
157,119.5,9,665.664,129.7,2,256
158,90,9.4,665.536,100.4,2,256
159,87.3,6.4,667.616,94.5,2,256
160,89.9,9.3,665.184,100.5,2,256
161,87.7,7.1,666.048,95.7,2,256
162,107.4,22.7,665.088,133.9,2,256
163,90.7,9.9,665.536,102,2,256
164,90.8,9.6,664.704,101.7,2,256
165,123.5,22.2,666.592,149.5,2,256
166,91,9.6,665.344,101.9,2,256
167,90.8,10,664.64,102.1,2,256
168,90.5,10.1,665.568,102.1,2,256
169,90.7,9.6,665.28,101.5,2,256
170,122.7,10.4,664.8,134.7,2,256
171,90.4,9.6,668,101.4,2,256
172,103.9,11.1,665.152,116.3,2,256
173,90.8,10,664.64,102,2,256
174,90.3,9.9,665.44,101.4,2,256
175,98.4,10,664.608,109.8,2,256
176,90,9.6,664.64,100.8,2,256
177,90.3,9.7,666.72,101.3,2,256
178,110.8,10.3,664.64,122.2,2,256
179,90.7,9.6,665.152,101.6,2,256
180,90.5,9.9,665.024,101.6,2,256
181,90.9,10.7,664.896,102.8,2,256
182,136.2,10.9,665.024,148.6,2,256
183,90.6,9.7,667.04,101.4,2,256
184,90.5,23.1,664.736,114.9,2,256
185,104,9.6,664.544,114.8,2,256
186,89.9,9.3,665.184,100.4,2,256
187,90.2,9.4,665.088,100.9,2,256
188,89.6,8.6,664.992,99.2,2,256
189,107,22.7,666.688,132.8,2,256
190,111.6,10.2,665.632,123,2,256
191,105.4,9.4,665.28,116,2,256
192,104,8.6,664.832,113.5,2,256
193,90,9.6,665.28,100.7,2,256
194,90.3,9.5,666.56,101.1,2,256
195,90.2,9.8,665.472,101.3,2,256
196,90,9.6,665.12,100.6,2,256
197,91.2,9.4,665.12,101.7,2,256
198,89.8,9.5,664.512,100.6,2,256
199,89.9,9.3,665.12,100.4,2,256

cpu_record_us_summary,avg,min,max,p1,p99,stddev
cpu_record,98.3515,86.1,136.2,86.7,130.6,12.1891

cpu_wait_us_summary,avg,min,max,p1,p99,stddev
cpu_wait,10.496,5.7,87.1,5.8,26,6.49751

