# commit=0c3c0d9
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=512 chunk=16 density=50 scheme=3 seed=1337
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,31.4,20,672.768,63.3,2,1024
1,15.1,9.3,671.52,26.2,2,1024
2,14.2,9.4,672.16,25.3,2,1024
3,12.9,8.1,671.072,22.3,2,1024
4,13.5,7.8,670.368,22.4,2,1024
5,12,7.3,671.424,20.4,2,1024
6,14.5,9.1,670.72,24.9,2,1024
7,14.6,9.4,671.008,25.3,2,1024
8,13.2,8.5,670.816,22.8,2,1024
9,11.7,7.5,671.04,20.2,2,1024
10,14.5,8.8,671.36,24.7,2,1024
11,14.5,9.2,674.016,24.8,2,1024
12,14.8,9.2,671.552,25.3,2,1024
13,14.7,9.2,670.88,24.9,2,1024
14,11.1,6.7,671.008,18.5,2,1024
15,11,6.7,670.528,18.7,2,1024
16,9.6,6.2,670.72,16.6,2,1024
17,8.6,5.4,672.64,14.6,2,1024
18,14.5,9.4,670.944,25.3,2,1024
19,14.6,9.2,671.008,24.9,2,1024
20,11.5,6.9,671.456,19.3,2,1024
21,8.6,5.5,670.688,14.9,2,1024
22,10.7,6.6,670.88,18.2,2,1024
23,17,10.9,673.824,29.5,2,1024
24,14.4,9.2,670.688,24.9,2,1024
25,14.7,9.2,671.52,25.1,2,1024
26,12.3,7.7,670.848,21,2,1024
27,17.3,10.6,671.136,29.2,2,1024
28,14.7,9.3,671.648,25.1,2,1024
29,14.5,9.1,670.4,25,2,1024
30,14.6,9.2,671.424,25.1,2,1024
31,14.6,9.3,670.624,25.1,2,1024
32,14.5,8.8,671.488,24.6,2,1024
33,12.4,7.9,670.496,21.4,2,1024
34,14.7,9.6,673.6,25.6,2,1024
35,15.9,11,671.264,28.2,2,1024
36,14.6,9.4,670.688,25.4,2,1024
37,24.8,9.3,671.264,35.3,2,1024
38,21.7,8.2,670.528,31.1,2,1024
39,16.6,10.8,670.688,28.9,2,1024
40,14.4,9.2,671.52,24.9,2,1024
41,14.5,9.4,670.752,25.3,2,1024
42,12.7,8,670.56,21.7,2,1024
43,13,8.3,670.976,22.5,2,1024
44,13.4,8.9,670.784,23.2,2,1024
45,12,7.8,672.576,20.8,2,1024
46,14.6,9.4,671.584,25.3,2,1024
47,16.3,10.5,671.264,28.4,2,1024
48,14.7,9.6,670.784,25.4,2,1024
49,14.2,9.2,670.368,24.8,2,1024
50,14.7,9.2,671.808,25.1,2,1024
51,14.7,9.4,670.912,25.4,2,1024
52,14.4,9.2,670.784,24.9,2,1024
53,9.4,5.7,670.784,15.9,2,1024
54,10.6,6.7,671.296,18.2,2,1024
55,8.8,5.4,670.944,14.9,2,1024
56,8,5,672.672,13.7,2,1024
57,14.4,9.1,671.168,24.8,2,1024
58,14.5,9,671.776,24.9,2,1024
59,14.5,9.1,670.336,24.9,2,1024
60,10.5,6.5,671.168,18.1,2,1024
61,14.7,9.1,671.456,25.1,2,1024
62,15.4,10.9,672.928,27.7,2,1024
63,14.6,9.2,670.944,25.2,2,1024
64,14.5,9.2,670.72,25.1,2,1024
65,13.1,8.4,671.264,22.6,2,1024
66,13.6,8.7,670.272,23.4,2,1024
67,13.9,8,670.976,23.1,2,1024
68,37.5,23.4,671.328,64.9,2,1024
69,14.8,9.9,670.848,26,2,1024
70,14.5,9.5,670.816,25.3,2,1024
71,13.3,7.9,670.528,22.2,2,1024
72,11.8,7.1,671.296,20.2,2,1024
73,11.6,7,671.2,19.8,2,1024
74,31.1,19.9,671.712,54.5,2,1024
75,14.8,9.3,670.528,25.4,2,1024
76,13.3,8.4,670.784,22.9,2,1024
77,11.6,7.5,670.304,20.1,2,1024
78,9.1,5.8,671.36,15.7,2,1024
79,15.2,9.3,671.264,26,2,1024
80,18.8,11.7,671.04,31.6,2,1024
81,17.8,11.5,671.232,31.2,2,1024
82,14.5,9.2,671.136,24.9,2,1024
83,10.6,6.6,670.944,18,2,1024
84,8.5,5.3,671.072,14.5,2,1024
85,16.7,9.5,671.232,27.4,2,1024
86,14.4,8.6,671.552,24,2,1024
87,14.4,9.2,670.336,24.8,2,1024
88,14.7,9.1,670.528,25.1,2,1024
89,14.3,9,671.136,24.5,2,1024
90,12,7.5,671.008,20.6,2,1024
91,9.7,6.1,671.872,16.6,2,1024
92,14.3,9,671.904,24.5,2,1024
93,14.3,9.1,670.816,24.7,2,1024
94,11,6.9,671.104,18.6,2,1024
95,10.5,6.6,671.296,17.9,2,1024
96,10.1,6.4,670.624,17.4,2,1024
97,9.7,5.9,672.832,16.2,2,1024
98,14.2,9,670.624,24.5,2,1024
99,14.1,9.2,670.656,24.7,2,1024
100,14.3,9.1,670.336,24.7,2,1024
101,14.2,8.8,671.2,24.4,2,1024
102,14.4,9.2,670.784,25,2,1024
103,14.3,9.1,672.928,24.7,2,1024
104,14.6,8.9,671.072,24.7,2,1024
105,12.2,7.4,670.752,20.5,2,1024
106,11.1,6.8,670.336,18.9,2,1024
107,9.9,6.4,670.624,17.1,2,1024
108,10.5,6.8,670.432,18.1,2,1024
109,9.8,6,673.312,16.6,2,1024
110,14.1,9.1,670.976,24.6,2,1024
111,14.2,9,670.752,24.5,2,1024
112,14.3,9.1,670.72,24.6,2,1024
113,10.5,6.5,671.488,18,2,1024
114,9.6,6.1,671.232,16.6,2,1024
115,9.7,6.2,675.008,16.7,2,1024
116,14.3,9.1,670.368,24.5,2,1024
117,11.4,6.9,670.848,19.2,2,1024
118,14.2,9,671.072,24.4,2,1024
119,14.3,9.1,670.272,24.5,2,1024
120,14.2,9.2,671.264,24.6,2,1024
121,14.8,8.9,673.632,25,2,1024
122,14.4,9.1,670.592,24.7,2,1024
123,14.4,9,670.912,24.7,2,1024
124,11.1,7,670.176,19.2,2,1024
125,13.7,8.2,670.304,23.4,2,1024
126,14.7,9.3,671.232,25.1,2,1024
127,14.5,8.9,670.752,24.6,2,1024
128,14.2,9,670.592,24.6,2,1024
129,14.3,9.1,671.2,24.6,2,1024
130,13.5,8.5,670.592,23,2,1024
131,10.7,6.9,671.456,18.6,2,1024
132,9.9,6.2,672.928,17,2,1024
133,14.3,9.1,670.816,24.5,2,1024
134,15.2,11.1,671.2,27.4,2,1024
135,11.3,7.1,670.496,19.3,2,1024
136,11.1,7.2,670.784,19.3,2,1024
137,10.1,6.1,671.04,17.1,2,1024
138,9.2,5.8,672.96,15.8,2,1024
139,16.5,10.6,670.72,28.4,2,1024
140,14.2,9.2,670.848,24.7,2,1024
141,10.3,6.3,671.04,17.3,2,1024
142,12.8,6.4,670.816,20.3,2,1024
143,14.3,9.1,671.04,24.7,2,1024
144,14.4,9.1,672.544,24.8,2,1024
145,14.5,9,670.816,24.7,2,1024
146,14.4,9.1,670.976,24.7,2,1024
147,14.1,8.9,670.24,24.4,2,1024
148,10.9,7,670.144,18.7,2,1024
149,10.1,6.5,670.496,17.4,2,1024
150,14.3,9.1,672.992,24.6,2,1024
151,12.9,8,670.528,21.9,2,1024
152,14.7,9.4,670.496,25.4,2,1024
153,12.4,7.8,670.752,21.1,2,1024
154,14.2,9,670.432,24.5,2,1024
155,10.8,6.7,671.264,18.4,2,1024
156,9.8,6.2,673.472,16.8,2,1024
157,15.1,9.6,671.36,25.9,2,1024
158,14.6,9.1,670.752,24.8,2,1024
159,14.2,9,671.04,24.5,2,1024
160,10.9,6.8,670.592,18.6,2,1024
161,12.8,8,670.528,21.9,2,1024
162,18.4,11.5,673.216,31.2,2,1024
163,14.2,9.2,670.56,24.6,2,1024
164,14.5,10,670.56,25.9,2,1024
165,10.8,6.7,670.816,18.2,2,1024
