# commit=0c3c0d9
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=512 chunk=4 density=50 scheme=3 seed=9999
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,16.3,11.5,1760.7,36.7,2,16384
1,16.4,11.4,1598.18,30,2,16384
2,12.6,8.2,1869.22,22.3,2,16384
3,16,10.4,1698.24,28.2,2,16384
4,15.8,11.1,1624.83,28.7,2,16384
5,15.7,10.4,1655.1,27.7,2,16384
6,15.6,10.4,1609.47,27.4,2,16384
7,14.7,9.5,1656.22,25.6,2,16384
8,14.9,9.8,1653.73,26.1,2,16384
9,16.1,10.4,1624.29,27.8,2,16384
10,15.4,9.9,1657.12,26.6,2,16384
11,15.4,10.1,1684.83,26.8,2,16384
12,19.1,11.8,1709.12,32.3,2,16384
13,15.1,10,1732.16,26.4,2,16384
14,15.4,10.4,1880,27.2,2,16384
15,15.5,9.9,1791.81,26.8,2,16384
16,32.5,21.5,1790.78,57.6,2,16384
17,15.8,10.1,1637.82,27.6,2,16384
18,15.2,9.8,1701.63,26.4,2,16384
19,12.8,8.6,1636.06,22.7,2,16384
20,15.3,10.1,1753.12,26.9,2,16384
21,15,9.7,1774.75,26.2,2,16384
22,15,9.6,1687.01,26,2,16384
23,18.4,11.2,1846.46,31.2,2,16384
24,15.3,10,1580,26.7,2,16384
25,15.4,9.8,1742.69,26.5,2,16384
26,15.9,10,1699.39,27.4,2,16384
27,15.9,11.1,1578.69,28.6,2,16384
28,15.2,10,944.192,26.5,2,16384
29,15.1,9.6,1611.78,26,2,16384
30,15.5,10,1702.24,26.9,2,16384
31,15.2,9.9,1778.46,26.5,2,16384
32,15.2,9.9,1691.1,26.4,2,16384
33,15,9.6,1715.23,25.9,2,16384
34,14.7,9.6,1842.3,25.8,2,16384
35,14.9,9.6,1667.74,25.8,2,16384
36,11.4,7,1689.18,19.6,2,16384
37,15.1,9.5,1529.6,26,2,16384
38,15.7,11.2,1613.25,28.4,2,16384
39,15.4,10.1,1626.11,27,2,16384
40,15.4,10.4,1674.85,27.2,2,16384
41,13.1,8.5,1668.74,22.7,2,16384
42,15.5,9.9,1798.69,26.7,2,16384
43,15.6,10.3,867.392,27.4,2,16384
44,15.1,9.9,1692.86,26.3,2,16384
45,15,9.7,820.992,26.1,2,16384
46,15.6,10.4,1666.78,27.3,2,16384
47,15.6,10.2,837.12,27.1,2,16384
48,15.1,9.8,1803.04,26.3,2,16384
49,15.7,10.1,1645.47,27,2,16384
