# commit=0c3c0d9
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=512 chunk=8 density=50 scheme=2 seed=42
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,1320.4,8.1,670.048,1336.2,2,4096
1,1321.2,8.1,667.648,1331.2,2,4096
2,1329.1,11.4,668.576,1342.5,2,4096
3,1328.1,12,668.384,1341.6,2,4096
4,1322.5,11.7,667.456,1335.7,2,4096
5,1424.9,17.5,667.456,1445.5,2,4096
6,1322.7,12.2,668.064,1336.2,2,4096
7,1334.9,13,668.128,1349.3,2,4096
8,1327.2,11.9,668.352,1340.4,2,4096
9,1452.1,12.4,668.032,1465.9,2,4096
10,1315.3,11.1,668.064,1327.5,2,4096
11,1312.2,7.2,669.088,1320.2,2,4096
12,1317.9,11.1,667.488,1330.3,2,4096
13,1322.7,10.7,667.04,1334.5,2,4096
14,1323.8,10.5,670.112,1335.5,2,4096
15,1434.5,11.9,668.192,1447.7,2,4096
16,1315.3,7.5,667.744,1324,2,4096
17,1323.3,10.4,669.216,1335.1,2,4096
18,1320.9,10.2,668.224,1332.3,2,4096
19,1340.8,10,668.896,1352.2,2,4096
20,1346.3,10.4,668.768,1358,2,4096
21,1608.7,28.1,667.488,1638.4,2,4096
22,1313.8,10.8,668.288,1325.8,2,4096
23,1314.7,7.7,667.776,1323.1,2,4096
24,1318.8,10.3,667.584,1330.3,2,4096
25,1320.1,10.3,668.064,1331.7,2,4096
26,1332.1,10.7,667.872,1343.9,2,4096
27,1399.8,10.9,667.968,1412,2,4096
28,1321.5,6.9,669.536,1329.2,2,4096
29,1322.3,10.4,667.648,1333.9,2,4096
30,1321.8,10.3,667.264,1333.3,2,4096
31,1317.9,10.1,671.296,1329.2,2,4096
32,1335.1,10.1,667.68,1346.5,2,4096
33,1313.7,6,667.84,1320.2,2,4096
34,1334,10.4,669.664,1345.5,2,4096
