# commit=0c3c0d9
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=512 chunk=16 density=50 scheme=3 seed=42
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,14.5,9.2,669.088,31.2,2,1024
1,14.6,9,669.28,25.5,2,1024
2,14.4,9.1,668.96,25.3,2,1024
3,14.9,9.3,669.184,25.8,2,1024
4,14.7,9.3,668.352,25.4,2,1024
5,30.4,19.2,668.64,53.1,2,1024
6,15.2,9.9,672.064,26.6,2,1024
7,15,9.8,669.312,26.4,2,1024
8,14.6,9.9,669.056,26,2,1024
9,14.8,9.4,668.224,25.7,2,1024
10,12.8,8.4,669.344,22.5,2,1024
11,10.1,6.5,669.312,17.5,2,1024
12,8.8,5.5,671.488,15.3,2,1024
13,28.8,18.9,668.608,51.4,2,1024
14,15.8,10.2,668.192,27.5,2,1024
15,19.3,12.7,668.32,33.6,2,1024
16,15.3,9.7,669.344,26.5,2,1024
17,13.6,8.3,668.864,23.1,2,1024
18,30.4,20.7,669.888,54.6,2,1024
19,15.4,9.9,668.896,26.7,2,1024
20,13.3,8.7,669.088,23.1,2,1024
21,15,9.4,667.936,25.6,2,1024
22,15.1,9.1,668.576,25.6,2,1024
23,15,9.5,669.248,25.7,2,1024
24,30.7,20.3,669.12,55,2,1024
25,14.9,9.5,668.576,25.8,2,1024
26,14.7,9.3,669.504,25.2,2,1024
27,14.6,9.2,668.128,24.9,2,1024
28,15,9.3,668.608,25.7,2,1024
29,14.6,9,669.696,24.9,2,1024
30,14.7,9.2,669.312,25.2,2,1024
31,14.6,9.2,668.576,25.2,2,1024
32,11.5,7.2,668.512,19.6,2,1024
33,14.9,9.6,668.128,25.8,2,1024
34,14.6,9.1,669.088,25.1,2,1024
35,11.5,7.4,671.264,19.8,2,1024
36,16.5,10.2,669.088,27.9,2,1024
37,14.5,9.1,668.64,24.9,2,1024
