# commit=0c3c0d9
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=512 chunk=8 density=50 scheme=1 seed=42
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,1185,11.2,554.464,1204.5,5209,4096
1,1665.1,15.7,554.24,1682.5,5209,4096
2,1183.9,11.3,557.216,1196.7,5209,4096
3,1181.5,11.1,554.304,1194.2,5209,4096
4,1177.9,6.4,554.528,1185.2,5209,4096
5,1182.8,11,554.88,1195.2,5209,4096
6,1187.9,11,554.624,1200.3,5209,4096
7,1189.6,11.3,554.272,1202.3,5209,4096
8,1691.6,15,556.384,1708.1,5209,4096
9,1182.9,11.6,554.56,1196,5209,4096
10,1225.4,11.7,554.4,1238.2,5209,4096
11,1215.5,9.6,554.752,1225.9,5209,4096
12,1328.5,12.2,554.048,1341.8,5209,4096
13,1214.4,10.7,554.304,1226.2,5209,4096
14,1179.6,11,554.72,1191.8,5209,4096
15,1379.8,28.8,554.336,1412.3,5209,4096
16,1210.7,17.2,554.272,1230,5209,4096
17,1178.7,15.8,554.528,1196.4,5209,4096
18,1176.5,12.9,554.592,1190.7,5209,4096
19,1177.7,10.1,554.528,1188.7,5209,4096
20,1179.4,9,554.464,1189.2,5209,4096
21,1184.9,13.5,554.464,1199.7,5209,4096
22,1185.4,13.4,554.144,1200.2,5209,4096
23,1188.7,12,554.304,1202,5209,4096
24,1179.3,8,556.128,1187.9,5209,4096
25,1172.2,7.1,553.984,1179.9,5209,4096
26,1171.2,5.6,553.76,1177.5,5209,4096
27,1171.5,5.4,557.088,1177.5,5209,4096
28,1176.6,10.8,554.784,1188.6,5209,4096
29,1511.1,12.9,553.92,1525.4,5209,4096
30,1183.5,11.1,556.992,1195.9,5209,4096
31,1185.3,11.5,554.4,1198.1,5209,4096
32,1182.2,11,554.016,1194.6,5209,4096
33,1175.8,7.1,554.208,1183.6,5209,4096
34,1351,13.7,554.08,1366.5,5209,4096
35,1203.5,11,555.232,1215.7,5209,4096
36,1254,11.6,553.92,1266.9,5209,4096
37,1176.5,11.3,554.304,1189.1,5209,4096
38,1182.3,11,554.752,1194.4,5209,4096
39,1171.2,8.6,554.432,1180.9,5209,4096
40,1175.3,7.6,554.304,1183.7,5209,4096
41,1169.1,6.6,554.208,1176.4,5209,4096
42,1170.7,5.5,553.984,1176.7,5209,4096
43,1174.4,6,557.184,1180.9,5209,4096
