# commit=0c3c0d9
# dirty=true
# gpu=NVIDIA GeForce RTX 4080 SUPER
# grid=512 chunk=16 density=50 scheme=2 seed=9999
# warmup=60 record=200
# present_mode=mailbox
frame,cpu_record_us,cpu_wait_us,gpu_exec_us,frame_wall_us,draw_calls,visible_instances
0,333.9,9.6,679.008,352.8,2,1024
1,333.3,9.4,676.896,344.8,2,1024
2,334.8,8.3,677.344,344.7,2,1024
3,336.3,9.4,677.888,347.5,2,1024
4,336,7.9,677.248,345.2,2,1024
5,335.9,6.9,679.776,343.6,2,1024
6,347.2,9.7,676.992,358.4,2,1024
7,336.4,7.3,676.96,344.6,2,1024
8,339.1,8.8,676.928,349,2,1024
9,336.2,9.6,677.504,347.1,2,1024
10,338.2,9.7,678.528,349.1,2,1024
11,338.4,9.6,676.864,349.3,2,1024
12,375,9.7,677.92,385.9,2,1024
13,332.6,7.9,677.44,341.5,2,1024
14,332.7,6.3,676.736,340,2,1024
15,333.4,6.9,676.512,341.1,2,1024
16,334.2,9.5,677.6,344.9,2,1024
17,335.2,9.2,677.184,345.5,2,1024
18,337.8,9.3,677.088,348.4,2,1024
19,337.2,9.3,677.408,347.7,2,1024
20,365.6,10.1,677.312,377,2,1024
21,382.9,22.5,678.72,408.6,2,1024
22,336.2,9.9,676.32,347.3,2,1024
23,333.5,7.6,677.216,342.1,2,1024
24,336.2,9.7,676.48,347,2,1024
25,333.2,6.7,676.448,341,2,1024
26,332.9,5.4,679.584,339,2,1024
27,336.2,9.5,677.696,346.9,2,1024
28,332.6,6,676.8,339.3,2,1024
29,336,9.3,676.16,346.7,2,1024
30,335.5,9.2,676.704,346,2,1024
31,385.6,9.9,678.208,396.7,2,1024
32,455.6,10.3,677.12,467,2,1024
33,335.3,9.6,676.192,346.3,2,1024
34,360.5,9.8,677.504,371.6,2,1024
35,335,9.6,677.28,345.8,2,1024
36,388.8,10,679.36,399.9,2,1024
37,383.1,11.2,676.832,395.5,2,1024
38,334.1,9.4,677.376,344.8,2,1024
39,334.3,9.5,676.928,345.1,2,1024
40,365.4,9.6,676.544,376.2,2,1024
41,366.6,8.6,679.616,376.1,2,1024
42,379.5,11.2,676.608,392.1,2,1024
43,387.1,10,677.344,398.2,2,1024
44,333.1,9.5,677.088,343.8,2,1024
45,359.7,8.9,676.704,369.8,2,1024
46,357.5,7.6,679.424,366.2,2,1024
47,377.2,11,676.544,389.5,2,1024
48,384.7,8.7,676.96,394.5,2,1024
49,379.4,8.6,677.152,389.1,2,1024
50,364.3,9.9,676.8,375.3,2,1024
51,357.7,7.4,679.84,366,2,1024
52,332.8,9.6,678.08,343.6,2,1024
53,332.7,9.4,676.576,343.5,2,1024
54,399,11.1,677.056,411.5,2,1024
55,424.6,10.9,676.384,436.8,2,1024
56,361.4,9.4,678.496,372.1,2,1024
57,416.2,9.5,676.864,427.2,2,1024
58,406.8,10,676.96,418,2,1024
59,380.1,8.1,676.832,389.2,2,1024
60,332.2,9.5,676.384,343,2,1024
61,344,9.4,678.208,354.6,2,1024
62,333.7,9.6,676.736,344.7,2,1024
63,384.6,11.4,677.344,397.3,2,1024
64,384.6,8.2,677.28,393.7,2,1024
65,357.3,7.3,677.024,365.6,2,1024
66,360.2,10.3,676.864,371.6,2,1024
67,334.6,11,678.944,346.8,2,1024
68,374.6,10.9,676.64,386.8,2,1024
69,333.6,45.5,676.8,380.4,2,1024
70,330.2,6.4,677.344,337.3,2,1024
71,329.5,6,677.184,336.1,2,1024
72,330,6.5,679.232,337.3,2,1024
73,333.4,9.9,677.024,344.5,2,1024
74,330,6.5,676.672,337.3,2,1024
75,345.8,10,677.536,357,2,1024
76,333.1,10,677.408,344.5,2,1024
77,360.3,10.4,679.776,372,2,1024
78,342.5,9.9,677.536,353.8,2,1024
79,333.1,9.8,676.672,344.1,2,1024
80,330.2,6.9,676.672,338.1,2,1024
81,329.5,6.4,677.152,336.5,2,1024
82,329.1,5.2,679.168,334.8,2,1024
83,364.5,10.9,676.672,376.5,2,1024
84,406,10,677.28,417.3,2,1024
85,332.7,9,676.544,342.8,2,1024
86,329.4,5.9,677.248,336.2,2,1024
87,329.2,6.4,677.888,336.4,2,1024
88,416.7,11.7,677.312,430.1,2,1024
89,393.4,9.8,676.896,404.5,2,1024
90,332.9,9.4,676.864,343.3,2,1024
91,329.8,6.6,676.832,337.3,2,1024
92,329.2,6,677.472,336,2,1024
93,333.1,9.5,678.272,343.8,2,1024
94,328.9,5.6,677.12,335,2,1024
95,329.5,6,677.248,336.3,2,1024
96,328.9,5.5,676.832,335.2,2,1024
97,327.5,5,677.952,333.2,2,1024
98,330.3,7,679.232,338.2,2,1024
99,333,9.3,677.76,343.6,2,1024
100,379.9,9.6,676.8,391,2,1024
101,376.6,9.2,676.96,386.8,2,1024
102,333.3,9.6,676.96,344.2,2,1024
103,333,9.4,679.072,343.5,2,1024
104,333.5,9.8,676.512,344.5,2,1024
105,333.1,9.4,677.344,343.6,2,1024
106,383.6,10.1,676.64,395.1,2,1024
107,361.1,8.8,677.728,370.8,2,1024
108,333.5,9.1,678.528,343.8,2,1024
109,334.1,9.4,678.176,344.7,2,1024
110,333.7,9.7,676.544,344.7,2,1024
111,333.5,9.3,677.056,344.1,2,1024
112,332.6,8.2,676.864,341.8,2,1024
113,333.8,9.3,678.208,344.4,2,1024
114,334.4,9.5,677.792,345.2,2,1024
115,330.5,5.5,676.608,336.5,2,1024
116,330.5,6.4,676.48,337.7,2,1024
117,334,9.4,676.864,344.5,2,1024
118,330.5,5.8,676.8,337,2,1024
119,420.2,11.9,677.92,434.1,2,1024
120,334.2,9.5,677.6,344.9,2,1024
121,333.1,8.2,677.312,342.4,2,1024
122,367,9.9,677.504,378,2,1024
123,334.1,9.3,677.536,344.8,2,1024
124,330.7,6.3,679.072,337.7,2,1024
125,360.9,23.4,677.344,388,2,1024
126,336.5,10.2,677.44,348,2,1024
127,334.6,10.1,676.864,346.1,2,1024
128,330.7,6.6,676.48,338.1,2,1024
129,330.2,5.5,679.04,336.3,2,1024
130,353.7,9.6,677.312,364.7,2,1024
131,339.8,9.6,676.288,350.8,2,1024
132,331,6.2,677.056,337.8,2,1024
133,330.7,5.5,677.344,337,2,1024
134,331.4,5.2,676.288,337.2,2,1024
135,557.3,25.1,677.344,586.2,2,1024
136,447.7,11.8,676.8,460.8,2,1024
137,336.2,9.7,677.28,347,2,1024
138,371.1,10.4,676.32,382.9,2,1024
139,375.3,10.3,677.216,387,2,1024
140,420.7,12.1,678.496,434.3,2,1024
141,396.8,10.4,676.384,408.4,2,1024
142,392.8,9.6,677.056,403.5,2,1024
143,334.5,9.7,676.704,345.4,2,1024
144,334.4,9.5,676.384,345,2,1024
145,334.3,9.3,679.04,344.7,2,1024
146,333.9,9.5,677.344,344.4,2,1024
147,333.5,9.4,677.984,344.2,2,1024
148,562.7,12.7,677.28,577,2,1024
149,391.2,10.3,677.28,402.6,2,1024
150,334.2,9.4,678.88,345,2,1024
151,333.3,9.3,676.352,343.7,2,1024
152,330.7,6.7,677.216,338.3,2,1024
153,362.4,9.9,677.536,373.3,2,1024
154,364,8.5,676.576,373.6,2,1024
155,389.9,10.1,679.648,401.3,2,1024
156,366.3,10.8,676.352,378.4,2,1024
157,374.6,9.7,676.864,385.4,2,1024
158,380.4,8.5,677.6,390,2,1024
159,343.3,9.4,677.088,353.8,2,1024
160,333.3,9.4,679.648,344,2,1024
161,333,9.3,677.376,343.7,2,1024
162,333.5,9.4,677.088,344.2,2,1024
163,333.3,9.2,678.24,343.6,2,1024
164,330.2,6.4,677.44,337.3,2,1024
165,333.3,9.1,678.656,343.7,2,1024
166,333,9.2,677.408,343.5,2,1024
167,333.5,9.4,676.768,344.3,2,1024
168,332.9,9.2,677.28,343.3,2,1024
169,330.8,7.2,677.28,338.9,2,1024
170,332.6,9.3,679.552,343.2,2,1024
171,400.9,10.2,676.576,412.3,2,1024
172,332.7,9.3,677.248,343.3,2,1024
173,328.5,5.5,676.16,334.5,2,1024
174,328,5.2,676.896,333.8,2,1024
175,332.8,4.9,676.864,338.3,2,1024
176,332.9,9.3,676.832,343.6,2,1024
177,329.2,5.8,676.672,335.7,2,1024
178,332.8,9.2,677.376,343.4,2,1024
179,333,9.2,677.6,343.6,2,1024
180,362.5,9.9,676.544,373.7,2,1024
181,462.7,10.4,677.728,474.3,2,1024
182,334.8,9.4,676.512,345.4,2,1024
183,331.5,6.3,677.344,338.4,2,1024
184,329.2,5.2,676.928,335.2,2,1024
185,329.7,5.9,676.352,336.4,2,1024
186,367.3,10.6,679.552,378.6,2,1024
187,332.7,9.3,676.928,343.3,2,1024
188,330.1,6.3,676.768,337.1,2,1024
189,329,5.8,677.184,335.5,2,1024
190,328.4,5,677.44,334,2,1024
191,329.8,5.6,679.456,336.1,2,1024
192,333.4,9.3,677.792,344,2,1024
193,333.3,9.6,676.736,344,2,1024
194,333,9.2,677.248,343.4,2,1024
195,333.4,9.2,677.472,343.8,2,1024
196,333,9.2,678.496,343.5,2,1024
197,344.2,9.5,677.664,354.8,2,1024
198,330.6,7.1,676.992,338.7,2,1024
199,329.1,6.1,677.024,335.9,2,1024

cpu_record_us_summary,avg,min,max,p1,p99,stddev
cpu_record,350.586,327.5,562.7,328,462.7,33.8879

cpu_wait_us_summary,avg,min,max,p1,p99,stddev
cpu_wait,9.1515,4.9,45.5,5,23.4,3.5836

gpu_exec_us_summary,avg,min,max,p1,p99,stddev
gpu_exec,677.387,676.16,679.84,676.16,679.776,0.870157

frame_wall_us_summary,avg,min,max,p1,p99,stddev
